,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,RECENCY7,고객구분1_7,고객구분1_8,주말구매액비중,주말방문비중,선매품구매비중,편의품구매비중,전문품구매비중
11602,11757,F,노년층,서울,0,0,1,1,1,증가,감소,0.318166009,0.28830313,0.13198304358639762,0.8655821593655016,0.002434797048100755
11603,11758,F,중년층,충북,0,0,0,0,5,증가,증가,0.169409403,0.173178458,0.08973522301703477,0.9102647769829653,0.0
11604,11759,F,노년층,서울,0,10,1,0,4,증가,감소,0.315924681,0.319845857,0.2878124046884937,0.7121875953115063,0.0
11605,11760,F,장년층,서울,0,17,0,2,6,감소,감소,0.128211461,0.123076923,0.8533326852617998,0.10971263486033102,0.036954679877869115
11606,11761,F,장년층,경기,2,0,1,5,3,증가,감소,0.255632342,0.211864407,0.21881739198117944,0.7811826080188206,0.0
11607,11762,M,장년층,울산,0,2,1,11,6,증가,감소,0.208377831,0.172377985,0.5730887156981234,0.4065204595430426,0.02039082475883403
11608,11763,M,중년층,서울,5,0,1,4,9,감소,감소,0.405149962,0.273413897,0.00543141816354078,0.9945685818364592,0.0
11609,11764,F,중년층,부산,0,0,0,1,0,증가,감소,0.259320959,0.30834512,0.41464974132246246,0.34354455876764534,0.2418056999098922
11610,11765,F,중년층,부산,0,25,0,6,6,감소,감소,0.151951022,0.0976784932,0.4334795794677622,0.5665204205322378,0.0
11611,11766,F,장년층,경기,0,4,0,0,0,감소,감소,0.240789574,0.253863135,0.16035626990777463,0.8396437300922254,0.0
11612,11767,M,장년층,인천,0,25,0,0,0,증가,증가,0.224483338,0.248192149,0.24799346913620413,0.7520065308637959,0.0
11613,11768,F,장년층,경기,0,26,1,2,0,감소,감소,0.558297923,0.444380734,0.3492988264755995,0.6507011735244005,0.0
11614,11769,F,장년층,인천,1,0,0,0,0,증가,감소,0.305116515,0.244156778,0.21293502461534372,0.7870649753846563,0.0
11615,11770,M,중년층,서울,1,13,1,0,0,증가,감소,0.209509238,0.249209932,0.48320324119123953,0.4942531622641357,0.022543596544624823
11616,11771,F,장년층,경기,0,36,0,0,8,증가,증가,0.249471242,0.388125,0.05775137213207183,0.9211827630040584,0.021065864863869684
11617,11772,F,중년층,인천,0,0,1,0,2,증가,증가,0.186662117,0.198800343,0.3841627588850712,0.6158372411149289,0.0
11618,11773,F,장년층,충북,0,0,0,0,5,증가,증가,0.058277851,0.0504527814,0.21331606591285374,0.7866839340871462,0.0
11619,11774,F,중년층,부산,2,34,1,1,6,감소,감소,0.419208599,0.24375,0.577465131724962,0.08122435686044013,0.3413105114145978
11620,11775,F,청년층,부산,24,0,0,0,5,감소,감소,0.694112371,0.3168,0.4289843207618165,0.13327951542220715,0.4377361638159764
11621,11776,F,중년층,서울,12,22,1,0,1,감소,감소,0.455268111,0.313357401,0.4232132745833602,0.5767867254166398,0.0
11622,11777,F,장년층,부산,9,0,0,0,1,증가,증가,0.24116685,0.260582011,0.23485719088069013,0.7651428091193099,0.0
11623,11778,F,청년층,경남,0,0,0,3,1,증가,증가,0.764505394,0.656786271,0.7400855008119532,0.2329712243501962,0.026943274837850605
11624,11779,F,장년층,경기,0,0,0,2,10,감소,감소,0.46689671,0.427184466,0.35532440455881603,0.644675595441184,0.0
11625,11780,F,노년층,서울,0,0,0,0,5,증가,감소,0.323201794,0.292753623,0.43633705962465763,0.5636629403753424,0.0
11626,11781,F,장년층,광주,0,0,0,1,1,증가,감소,0.237546196,0.25818522,0.4435730517403107,0.5564269482596893,0.0
11627,11782,F,장년층,인천,0,0,1,1,1,증가,감소,0.25622244,0.210610932,0.40365016944252935,0.5963498305574706,0.0
11628,11783,F,청년층,경기,0,6,1,9,6,증가,증가,0.736307951,0.594268477,0.6237525552743594,0.16585728828796462,0.21039015643767606
11629,11784,F,중년층,경남,0,0,0,1,1,증가,감소,0.253873781,0.242241379,0.1258034159066784,0.8741965840933216,0.0
11630,11785,M,중년층,경기,0,0,0,0,0,증가,감소,0.275868903,0.260510511,0.18054896915417315,0.8194510308458268,0.0
11631,11786,M,장년층,경기,0,0,0,0,4,증가,감소,0.212831405,0.269207862,0.012156353947688573,0.9878436460523115,0.0
11632,11787,F,장년층,경기,1,10,0,0,1,감소,감소,0.343144536,0.321898822,0.15693385096660722,0.8430661490333928,0.0
11633,11788,F,청년층,경기,0,5,0,10,7,증가,증가,0.494335959,0.319230769,0.5687022981710599,0.22378801897071415,0.207509682858226
11634,11789,F,장년층,경북,0,29,0,0,9,증가,증가,0.286871401,0.305442729,0.4001601987897175,0.5998398012102826,0.0
11635,11790,F,청년층,부산,0,55,1,3,1,증가,감소,0.393308976,0.38547486,0.6554991382761298,0.3315934705706946,0.012907391153175614
11636,11791,F,장년층,전남,0,0,1,0,1,감소,감소,0.360122973,0.263485477,0.23765126399426548,0.7623487360057345,0.0
11637,11792,F,장년층,서울,0,0,0,3,0,감소,감소,0.765367255,0.659114315,0.5725460882545411,0.42081807849537584,0.006635833250083033
11638,11793,F,장년층,서울,2,0,1,1,0,증가,증가,0.299929787,0.265112263,0.530399941222117,0.469600058777883,0.0
11639,11794,F,중년층,부산,0,0,0,0,0,감소,감소,0.388511245,0.248711944,0.06671019532614011,0.7088012325867142,0.2244885720871456
11640,11795,F,중년층,부산,0,0,0,10,0,감소,감소,0.109583317,0.137841352,0.2449824470294525,0.7441767946523143,0.010840758318233192
11641,11796,F,장년층,부산,0,2,1,0,0,감소,감소,0.375255325,0.303775986,0.18420545304709174,0.8157945469529082,0.0
11642,11797,F,중년층,충북,0,50,1,0,0,증가,증가,0.296247158,0.244952894,0.07610816981115413,0.9238918301888459,0.0
11643,11798,F,장년층,서울,0,7,0,0,1,증가,증가,0.413838809,0.278099652,0.279200858692175,0.7207991413078251,0.0
11644,11799,F,중년층,서울,0,0,0,1,7,감소,감소,0.423925905,0.31978022,0.2694853400471466,0.5660741287387765,0.1644405312140769
11645,11800,F,중년층,경기,0,0,1,0,5,증가,증가,0.231869129,0.180406213,0.8662421902592389,0.1310718370050449,0.002685972735716162
11646,11801,F,중년층,충북,0,13,1,0,0,감소,감소,0.291721696,0.279811098,0.11467845152935646,0.8853215484706436,0.0
11647,11802,F,청년층,경기,0,56,0,2,1,증가,증가,0.428684156,0.298597954,0.4112192882659552,0.5887807117340448,0.0
11648,11803,F,중년층,경기,0,9,0,1,1,감소,감소,0.350732278,0.367080745,0.11401672401999334,0.8859832759800067,0.0
11649,11804,F,노년층,부산,0,0,1,0,0,증가,감소,0.275808407,0.300533944,0.11391795516758094,0.886082044832419,0.0
11650,11805,F,청년층,경남,0,0,0,0,0,감소,감소,0.293188259,0.304668305,0.10105976739931598,0.898940232600684,0.0
11651,11806,M,장년층,충남,0,0,0,0,7,증가,증가,0.247949771,0.218196457,0.0725732075866523,0.9274267924133477,0.0
11652,11807,F,중년층,대구,1,34,1,3,7,증가,증가,0.433627375,0.349206349,0.4549679910835922,0.4654909040619466,0.07954110485446117
11653,11808,F,중년층,경기,0,0,1,0,0,감소,감소,0.310635249,0.29232387,0.21771028469126644,0.7822897153087336,0.0
11654,11809,F,노년층,충북,0,0,1,0,0,감소,증가,0.325133256,0.299822064,0.21196162946595395,0.788038370534046,0.0
11655,11810,F,노년층,서울,1,0,0,0,0,증가,감소,0.349857394,0.288288288,0.07060437168243297,0.9293956283175671,0.0
11656,11811,F,장년층,서울,0,0,0,1,0,감소,감소,0.405092324,0.233126455,0.10216659458926616,0.7195122760188538,0.17832112939188002
11657,11812,F,청년층,서울,12,0,1,1,1,증가,증가,0.283823993,0.237046632,0.4953693372413306,0.5046306627586694,0.0
11658,11813,F,청년층,경기,8,2,1,4,0,감소,감소,0.267638007,0.248083905,0.29237251677454407,0.707627483225456,0.0
11659,11814,F,중년층,부산,0,3,1,1,2,감소,감소,0.235939135,0.268111036,0.1462241925773874,0.8537758074226126,0.0
11660,11815,F,노년층,경기,0,0,0,1,5,감소,감소,0.232777229,0.246445498,0.4718387579322537,0.5281612420677463,0.0
11661,11816,F,장년층,경기,0,0,0,0,1,감소,감소,0.224290719,0.253547193,0.11457079049471529,0.8854292095052847,0.0
11662,11817,F,청년층,경남,0,0,0,0,0,증가,증가,0.108515829,0.126041088,0.13328386560590907,0.6988601642972407,0.16785597009685016
11663,11818,F,청년층,부산,0,3,0,0,1,증가,증가,0.334806111,0.334476844,0.627382367015229,0.22087157064450771,0.15174606234026325
11664,11819,F,장년층,경기,0,25,0,3,1,증가,증가,0.302892865,0.318229167,0.3449486732154842,0.6550513267845157,0.0
11665,11820,F,장년층,경기,0,6,0,0,0,증가,증가,0.247583868,0.295231417,0.18443353250071887,0.8155664674992811,0.0
11666,11821,F,청년층,인천,0,6,1,1,0,감소,감소,0.293618687,0.258699934,0.17977163030345006,0.82022836969655,0.0
11667,11822,F,노년층,경기,2,7,0,13,5,증가,감소,0.308443669,0.299107143,0.10940128434704312,0.8905987156529569,0.0
11668,11823,F,장년층,경기,1,18,0,0,0,감소,증가,0.394197494,0.357210179,0.36813928906618454,0.608642081464967,0.02321862946884845
11669,11824,F,중년층,전남,0,0,0,1,5,감소,감소,0.192272738,0.121991024,0.10306135064563238,0.8969386493543676,0.0
11670,11825,F,장년층,충북,1,0,0,0,0,감소,감소,0.322152221,0.278566817,0.1819877787280828,0.8180122212719172,0.0
11671,11826,F,중년층,경기,0,0,1,2,1,증가,증가,0.213448521,0.231499051,0.08700601118436904,0.912993988815631,0.0
11672,11827,F,장년층,경북,0,0,0,0,0,감소,감소,0.482886476,0.329813665,0.39612603515888856,0.6038739648411114,0.0
11673,11828,F,중년층,서울,1,6,0,0,1,감소,증가,0.505832007,0.531450578,0.7515479772689326,0.21674625161282363,0.031705771118243735
11674,11829,F,노년층,경기,5,0,0,0,4,증가,증가,0.454147419,0.481317289,0.5995982162309457,0.37857070854548164,0.0218310752235727
11675,11830,F,장년층,서울,0,0,0,1,5,증가,증가,0.248229547,0.239099859,0.07360921848643004,0.92639078151357,0.0
11676,11831,F,장년층,경기,0,3,0,0,0,감소,감소,0.368382229,0.342668863,0.31292732366399234,0.6870726763360077,0.0
11677,11832,F,장년층,서울,0,0,0,3,2,감소,증가,0.572566735,0.285714286,0.7292836969546654,0.27071630304533456,0.0
11678,11833,F,장년층,경기,13,0,0,2,1,증가,증가,0.790657828,0.892561983,0.5883638758856203,0.41163612411437966,0.0
11679,11834,F,노년층,부산,0,0,0,4,14,증가,감소,0.227063143,0.230982019,0.3637858092906835,0.577898685259078,0.058315505450238544
11680,11835,M,중년층,충북,0,0,0,0,1,증가,증가,0.40295733,0.285509326,0.6142488139858533,0.3857511860141467,0.0
11681,11836,F,중년층,부산,0,7,0,2,1,감소,감소,0.408151772,0.375,0.5308750698016813,0.2649594050496771,0.2041655251486416
11682,11837,F,중년층,서울,2,0,1,0,2,감소,증가,0.461946802,0.308597748,0.613961882745825,0.32151902686255385,0.06451909039162117
11683,11838,F,중년층,경기,0,34,1,1,5,증가,증가,0.252607379,0.187780269,0.5429937932544664,0.4570062067455336,0.0
11684,11839,F,중년층,경기,0,35,0,1,1,증가,증가,0.329040267,0.288604181,0.2893452090575917,0.7106547909424084,0.0
11685,11840,F,중년층,경기,0,0,1,0,0,증가,증가,0.421681544,0.421364985,0.05119305969789794,0.9488069403021021,0.0
11686,11841,M,중년층,전북,13,22,1,0,0,증가,증가,0.41575836,0.267710664,0.602769207598186,0.39507164388216043,0.002159148519653619
11687,11842,F,장년층,서울,0,0,0,0,1,증가,감소,0.287904385,0.307642903,0.0075172636179562605,0.9924827363820438,0.0
11688,11843,F,청년층,울산,0,27,0,3,5,감소,증가,0.539140887,0.591240876,0.6910788275188778,0.2702554975539146,0.03866567492720761
11689,11844,F,장년층,부산,0,0,1,0,1,감소,감소,0.332216835,0.26459854,0.17696969026297515,0.8230303097370248,0.0
11690,11845,F,장년층,충북,0,0,0,0,1,증가,증가,0.309747924,0.273717949,0.18222136201926117,0.8177786379807388,0.0
11691,11846,F,중년층,경기,4,0,1,0,4,감소,감소,0.508425475,0.448602558,0.22574205271672731,0.7742579472832727,0.0
11692,11847,F,중년층,충북,1,31,1,1,0,증가,증가,0.414865958,0.344187964,0.19114057004823842,0.8088594299517615,0.0
11693,11848,F,장년층,전남,0,0,0,0,2,증가,감소,0.26864396,0.275994865,0.2606805001705796,0.7393194998294205,0.0
11694,11849,F,학생층,서울,0,20,0,0,2,증가,증가,0.406236147,0.438315789,0.29031358582512384,0.7096864141748762,0.0
11695,11850,F,장년층,서울,0,0,0,0,0,감소,감소,0.283540418,0.246565437,0.3274613425073066,0.6725386574926935,0.0
11696,11851,F,중년층,서울,0,0,0,1,0,감소,증가,0.00246496709,0.00114285714,0.17129801497920372,0.8287019850207963,0.0
11697,11852,F,중년층,서울,0,0,0,1,0,증가,증가,0.385729748,0.362179487,0.18388784971134417,0.8161121502886558,0.0
11698,11853,F,중년층,서울,0,0,0,0,0,증가,증가,0.296351685,0.230214037,0.06788469942077664,0.9321153005792233,0.0
11699,11854,F,장년층,대전,0,10,0,0,0,감소,감소,0.243926852,0.208428246,0.14694054108400043,0.8530594589159995,0.0
11700,11855,F,노년층,서울,0,0,1,1,0,증가,증가,0.154171464,0.146293888,0.0834926786949038,0.9165073213050962,0.0
11701,11856,F,장년층,부산,0,0,1,1,0,감소,감소,0.280169712,0.229050279,0.5065146623124757,0.4934853376875243,0.0
11702,11857,F,중년층,인천,0,0,0,1,1,감소,감소,0.281889041,0.281794587,0.14857395901501835,0.8514260409849816,0.0
11703,11859,F,청년층,서울,0,0,0,6,17,증가,증가,0.452774551,0.423380727,0.38713385853893073,0.6128661414610693,0.0
11704,11860,F,중년층,경기,5,1,0,3,1,증가,증가,0.333282072,0.3556231,0.5280036975984992,0.45800052904023303,0.013995773361267765
11705,11861,F,장년층,경기,0,0,0,10,7,감소,감소,0.262288853,0.252365931,0.7614179762567138,0.22768430418082478,0.010897719562461375
11706,11862,M,중년층,경기,0,1,0,1,5,증가,증가,0.268794846,0.248786408,0.6956511874360346,0.30434881256396545,0.0
11707,11863,F,노년층,경기,0,0,0,0,0,증가,감소,0.365483324,0.312649165,0.11699601624203199,0.8830039837579681,0.0
11708,11864,F,장년층,충남,0,0,0,0,0,감소,증가,0.274586273,0.283884739,0.015370763260736116,0.9846292367392638,0.0
11709,11865,F,청년층,인천,0,0,1,3,0,증가,증가,0.313043667,0.304643963,0.2751525599171645,0.7248474400828355,0.0
11710,11866,F,중년층,부산,2,4,0,3,2,증가,증가,0.517908943,0.474220242,0.2376938524216565,0.7225245060975796,0.0397816414807639
11711,11867,F,중년층,경기,0,27,1,0,1,증가,증가,0.357615741,0.350844278,0.15503440583256825,0.8449655941674318,0.0
11712,11869,F,노년층,서울,0,0,0,1,4,감소,감소,0.298039678,0.299160671,0.06817276429747628,0.9318272357025237,0.0
11713,11870,F,중년층,경남,0,61,1,1,0,증가,증가,0.33384715,0.299846233,0.18050678099618556,0.8194932190038144,0.0
11714,11871,F,장년층,충북,0,0,0,0,0,증가,감소,0.272373801,0.257198444,0.14158812729440937,0.8584118727055906,0.0
11715,11872,F,청년층,서울,0,1,1,0,4,증가,증가,0.305353647,0.220090293,0.0661402899725725,0.9338597100274275,0.0
11716,11873,F,장년층,경기,0,0,1,0,0,감소,감소,0.351438194,0.329317269,0.15067982950717956,0.8493201704928204,0.0
11717,11874,F,중년층,서울,1,0,0,0,1,감소,감소,0.159914809,0.108837971,0.11873804498592014,0.8812619550140799,0.0
11718,11875,F,노년층,경기,0,0,0,0,4,감소,감소,0.313005811,0.307847082,0.04122277621375702,0.958777223786243,0.0
11719,11876,F,중년층,부산,10,0,1,0,1,감소,감소,0.464735432,0.305679287,0.2611985281640226,0.6594587402994068,0.0793427315365706
11720,11877,F,중년층,부산,1,0,0,3,1,증가,감소,0.473261524,0.424686192,0.2825204534272516,0.7174795465727484,0.0
11721,11878,F,중년층,충남,0,10,0,3,1,증가,감소,0.308960837,0.349049965,0.18223794101601407,0.8177620589839859,0.0
11722,11879,F,중년층,부산,0,0,1,3,2,증가,감소,0.228724069,0.245978204,0.16223726134030225,0.8377627386596977,0.0
11723,11880,M,중년층,부산,2,0,0,2,5,증가,증가,0.597482867,0.487804878,0.6445336716466115,0.3554663283533885,0.0
11724,11881,F,중년층,인천,2,0,1,3,1,증가,감소,0.334062148,0.342797784,0.2993210404282003,0.7006789595717997,0.0
11725,11882,F,장년층,서울,1,2,0,0,0,감소,감소,0.199743727,0.20591716,0.3672265760660669,0.631537511787512,0.0012359121464209839
11726,11883,F,장년층,서울,0,0,0,6,7,감소,증가,0.37189052,0.329173167,0.6839771465572567,0.3098056352083575,0.006217218234385826
11727,11884,F,청년층,서울,0,0,1,0,5,감소,감소,0.160538682,0.153225806,0.35197847002518,0.6258733755559187,0.022148154418901334
11728,11885,M,중년층,경북,0,10,1,2,2,감소,감소,0.343982763,0.362469438,0.10601883808212136,0.8939811619178787,0.0
11729,11886,F,중년층,경기,0,0,0,1,4,감소,감소,0.308565639,0.328179902,0.27218530922109657,0.7278146907789035,0.0
11730,11887,F,장년층,경남,0,0,0,0,1,증가,감소,0.258286265,0.227183513,0.03914812575814533,0.9608518742418547,0.0
11731,11888,F,장년층,경기,6,13,0,0,4,감소,감소,0.285519867,0.256142185,0.19307420222644384,0.8069257977735561,0.0
11732,11889,F,장년층,부산,0,0,0,0,1,감소,감소,0.251313301,0.265086207,0.10296496453857121,0.8970350354614288,0.0
11733,11890,F,장년층,서울,0,0,0,0,0,증가,증가,0.402352638,0.334581773,0.6637558002202854,0.13558537363225004,0.20065882614746464
11734,11891,F,장년층,서울,0,11,0,0,0,증가,감소,0.307778597,0.274501109,0.16645726342449066,0.8335427365755094,0.0
11735,11892,F,중년층,서울,0,6,0,0,1,감소,감소,0.174818658,0.278654048,0.8664887263634747,0.11544613591135622,0.018065137725169038
11736,11893,F,노년층,경기,0,0,0,0,0,감소,감소,0.346382889,0.332056194,0.5387314549928491,0.46126854500715087,0.0
11737,11895,F,중년층,경기,0,0,0,0,0,증가,증가,0.284132135,0.302200269,0.006851827986375881,0.9931481720136242,0.0
11738,11896,F,중년층,부산,0,18,1,3,1,증가,증가,0.224177908,0.204643629,0.29929388930255924,0.698689525746505,0.002016584950935793
11739,11897,F,중년층,서울,1,32,1,2,8,증가,증가,0.405565673,0.411538462,0.23962742161671668,0.6049068474722541,0.1554657309110292
11740,11898,M,중년층,충남,0,0,0,1,1,증가,증가,0.310661441,0.271666667,0.03264074837078074,0.9673592516292193,0.0
11741,11899,M,노년층,서울,0,0,0,0,11,증가,감소,0.30707051,0.328421053,0.5763561528515594,0.3121563690949833,0.11148747805345739
11742,11900,F,중년층,경북,0,0,0,0,0,감소,감소,0.298985321,0.194821732,0.21156643968001837,0.7884335603199817,0.0
11743,11901,F,중년층,서울,13,1,0,2,1,감소,증가,0.873996801,0.819343066,0.5737722413230729,0.3766928572218582,0.04953490145506893
11744,11902,F,중년층,충북,0,9,0,0,0,증가,증가,0.257762027,0.230925325,0.29665157272595105,0.7033484272740489,0.0
11745,11903,F,노년층,서울,0,0,0,0,8,감소,감소,0.368983106,0.399385561,0.9428161969767183,0.03944559601765666,0.017738207005625135
11746,11904,F,장년층,경기,0,0,1,3,7,증가,증가,0.468488352,0.465561885,0.06377887428780936,0.9362211257121906,0.0
11747,11905,F,장년층,울산,7,0,0,0,2,증가,증가,0.313557549,0.307414105,0.6646144014845625,0.32594107005393136,0.009444528461506098
11748,11906,M,장년층,경기,0,16,0,1,0,감소,감소,0.274913128,0.298245614,0.090025594307187,0.909974405692813,0.0
11749,11907,F,중년층,경기,0,9,0,1,1,증가,감소,0.435760193,0.429789653,0.27562182932403795,0.724378170675962,0.0
