"생산작업지시구분(생산:A,생산제외:D)","사업단위(평택:20000,태안:60000등)",작업지시타입(일반:WO/재투입:WR),작업공정정보(PCW11/PCW12),생산작업요청일자,장소정보,LOT번호,분할순번,제품코드,제품BOM차수,제품명,"생산작업지시순번(일련번호(1,2,3,4…))",LOT생산요청총중량ⓐ,LOT실수량ⓑ,LOT실중량ⓒ,작업지시및주문비고사항1,작업지시및주문비고사항2,시방적요,생산단위,작업지시구분(D:내수/E:수출),생산제조일자,비고
A,20000,WO,PCW12,2021-03-28,3,HR1021032802,0,PEMA013015900,121,PEMA-HR1000 대영(함안),1,10000,1,10000,공기량 2프로상향,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032803,0,PEMA013035303,16,PEMA-HR1000 삼표(성수),1,5000,1,5000,효성청량리 현장 혼화제 입니다,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032815,0,PEMA023069403,21,PEMA-HR1000 천마(홍성),3,5000,1,5000,전과동일,,피씨유동화제2캔  에이제 2캔,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032817,0,PEMA013072100,186,PEMA-HR1000 태명실업(이천),4,8000,1,8000,"FA용
춘추 타입 변경 요청",,"샘플병1리터 요청
입고시험 1시간소요
PC소포제2캔",KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032819,0,PEMA013131100,5,PEMA-HR1000 황원(고성),4,10000,1,10000,공기량1%상향(3%),,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032820,0,PEMA023056800,125,PEMA-HR1000 OPC 우경(진주),15,10000,1,10000,공기량1% 하향,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032822,0,PEMA013066700,193,PEMA-HR1000 중원(광주),4,10000,1,10000,외부계근 일반소포제2캔 유동화제5개상차,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032823,0,PEMA013035311,12,PEMA-HR1000 삼표(안양),7,6000,1,6000,"전과동일
샘플병 1리터 요청",,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032827,0,PEMA023024801,324,PEMA-HR1000 동진(수원),1,8000,1,8000,"에이제 13%
PC소포제 2통",,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1021032828,0,PEMA13031400,194,PEMA-HR1000 산하(덕소),12,10000,1,10000,pc소포제2캔  pc유동화제2캔상차,,fa용김유빈대리통화후배합끊어주세요,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,HR1521032813,0,PEMA043060400,2,PEMA-HR1500 일성(순천),7,10000,1,10000,혼화제 조정 배호재과장 이월 모든서류 4월1일표기바람,,성적서 계량표,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,PCM221032805,0,PEMA063061300,148,PEMA-PCM2000 장원(남양주),7,5000,1,5000,Ae제2프로 pcm2000b 5톤섞어서 10톤납품,,pc유동화제5캔상차,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,PCMB21032806,0,PEMA073061300,169,PEMA-PCM2000B 장원(남양주),8,5000,1,5000,Pcmb  에이제2.0프로,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,PR1021032818,0,PEMA013085800,3,PEMA-PR1000 흥진(합천),9,4000,1,4000,"전과동일
바닥강화제 3캔",,신우에이앤씨,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,PR2021032821,0,PEMA023901510,155,PEMA-PR2000 동양파일(익산),12,10000,1,10000,전과동일,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,RR1021032801,0,PEMA023129801,26,PEMA-PR1000 삼일(충주),2,22000,1,22000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,RR1021032801,1,PEMA023129801,26,PEMA-PR1000 삼일(충주),3,3000,1,3000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,SP1021032825,0,PEMA013125900,8,PEMA-SP1000 홍지(이천),6,1000,1,1000,"전과동일
도착하기 30분전에 영업사원이랑 통화",,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,SP1021032826,0,PEMA013125900,9,PEMA-SP1000 홍지(이천),7,1000,1,1000,"전과동일
도착하기 30분전에 영업사원이랑 통화",,,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,SR2021032814,0,PEMA043062007,7,PEMA-SR2000 정선(의정부),16,7000,1,7000,,,롯데청량리현장용,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-26,3,SR3F21032608,0,PEMA053006900,11,PEMA-SR3000F 극동(사천),1,10000,1,10000,"전과동일
pc소포제 3캔",,"계산서이월
실물량 11t",KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,SR3F21032809,0,PEMA023117000,35,PEMA-SR3000F 알파(공주),4,500,1,500,일과중,,알파공주  모든피씨 합쳐서 총 6톤,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-28,3,SR3F21032810,0,PEMA023117000,34,PEMA-SR3000F 알파(공주),5,4500,1,4500,일과중,,기존보류2톤중1톤입고 모든피씨500kg총물량6톤,KG,D,2021-03-28,
A,20000,WO,PCW12,2021-03-29,3,500F21032903,0,PEMA023058600,524,PEMA-500FR 유진(강서),2,20000,1,20000,500FR 1시에 20톤 상차 부탁드립니다,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,580F21032904,0,PEMA033103000,21,PEMA-580FX 미래(담양),2,15000,1,15000,탱크로리 펌프 성능 좋은것,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,580F21032916,0,PEMA023098200,69,PEMA-580FX 세림켐텍,7,20000,1,20000,전과동일,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,580F21032926,0,PEMA013099150,96,PEMA-580FX 쌍용(부천),4,20000,1,20000,3/30 화 580FX 20톤,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,580F21032943,0,PEMA033040000,9,PEMA-580FX 성보넥스코(남원),6,20000,1,20000,오전중 입고,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,AE21032951,0,SSA013035303,6,AE 삼표(성수),9,2000,1,2000,.,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,AE21032952,0,SSA013035307,42,AE 삼표(풍납),2,1000,1,1000,.,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,AE21032953,0,SSA013035309,9,AE 삼표(용인),15,1000,1,1000,"AE제 희석용
샘플병 1리터 2개요청",,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,AE21032954,0,SSA073046500,295,AE 신일(송파),20,1000,1,1000,.,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA421032935,0,PEMA013046500,381,CSA4000 신일(송파),6,10000,1,10000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032901,0,PEMA023001000,86,CSA5000 강원(인천),2,7000,1,7000,fa용,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032922,0,PEMA043015600,65,CSA5000 대양(양산) F/A,9,5000,1,5000,FA용 전과동일,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032927,0,PEMA023001000,87,CSA5000 강원(인천),11,7000,1,7000,fa용 시간엄수,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032940,0,PEMA033035303,17,CSA5000 삼표(성수),4,5000,1,5000,탱크로리기사님안전모필수착용,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032941,0,PEMA033035307,64,CSA5000 삼표(풍납),1,8000,1,8000,입고샘플시험실전달,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032942,0,PEMA033035309,50,CSA5000 삼표(용인),7,7000,1,7000,"샘플통 1리터 2개요청
공장방문시 등록요청",,PC유동화제 10캔,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032946,0,PEMA033114500,15,CSA5000 우리도시(안성),9,7000,1,7000,AE제 포지션 5.5%로 부탁드리겠습니다.,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032947,0,PEMA043099300,16,CSA5000 대왕(안성),1,5000,1,5000,전과동일 ( AE제 5% 타입 ),,PC소포제 2캔,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,CSA521032947,1,PEMA043099300,16,CSA5000 대왕(안성),2,5000,1,5000,전과동일 ( AE제 5% 타입 ),,PC소포제 2캔,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-28,3,HR1021032804,0,PEMA013055600,123,PEMA-HR1000 옥산(옥산),1,3000,1,3000,fa용,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032902,0,PEMA013041507,16,PEMA-HR1000 성진도시(화성) 구. 성진 서수원,2,7000,1,7000,"전과동일
서수원공장입니다",,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032912,0,PEMA013117801,35,PEMA-HR1000 에스피(광주),1,7000,1,7000,"전과동일
샘플병 1리터 요청",,GS건설용,KG,D,2021-03-29,
A,20000,WR,PCW12,2021-03-29,3,HR1021032913,0,PEMA013122400,41,PEMA-HR1000 성진(부산),3,8000,1,8000,1번탱크하차 FA10%용 전과동일 시간엄수,,4번탱크부터 하차요망 PC유동화제10캔,KG,D,2021-03-29,
A,20000,WR,PCW12,2021-03-29,3,HR1021032914,0,PEMA013122400,42,PEMA-HR1000 성진(부산),4,8000,1,8000,OPC용 4번탱크하차 공기량0.5%하향,,4번탱크부더 하차요망,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032917,0,PEMA023100800,69,PEMA-HR1000 대종(경주),3,10000,1,10000,AE제 0% 타입,,pc소포제1캔,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032920,0,PEMA033028900,6,PEMA-HR1000 보광(장동),4,10000,1,10000,2호기 3번 투입 pc유동화제 5캔 시간엄수,,도착전 0168374300통화 작은차배차 백두수수료,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032921,0,PEMA033063700,27,PEMA-HR1000 제일(포항),4,5000,1,5000,"조무진쥠통화
서류필요무
계산서",,"3/26일 10톤
현대건설용",KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032924,0,PEMA013085100,17,PEMA-HR1000 효신(파주),9,10000,1,10000,2번탱크 AE제4.5%  pc유동화제2통상차,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032929,0,PEMA043101200,184,PEMA-HR1000 영진(칠곡),11,10000,1,10000,"fa용
시간엄수",,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032934,0,PEMA013040601,25,PEMA-HR1000 성신(구리),1,10000,1,10000,Ae제5프로타잎,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032936,0,PEMA013060100,235,PEMA-HR1000 인천(인천),10,10000,1,10000,Ae제2.2프로타잎  pc소포제2캔 pc유동화제2캔상차,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032939,0,PEMA013132400,4,PEMA-HR1000 삼화알엠씨(양주),4,8000,1,8000,공기량 AE제 3.2%,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032945,0,PEMA033046500,402,PEMA-HR1000 신일(송파),12,10000,1,10000,.,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032950,0,PEMA063041501,453,PEMA-HR1000 성진(인천),18,5000,1,5000,pc소포제 2통 보내주세요,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1021032955,0,PEMA013030401,114,PEMA-HR1000 부국(부천),23,8000,1,8000,공기량높은타입  pc유동화제5캔상차,,,KG,D,2021-03-29,
A,20000,WR,PCW12,2021-03-29,3,HR1521032915,0,PEMA023078017,1,PEMA-HR1500 한라(온산),2,10000,1,10000,AE제1.5%타입 HR1000보다 성능필히상향,,샘플전달 신우에이엔씨 수수료,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1521032918,0,PEMA023114700,5,PEMA-HR1500 대성(밀양),3,5000,1,5000,"고재범통화
pc소포제 2캔
ae제 2캔",,,KG,D,2021-03-29,
A,20000,WR,PCW12,2021-03-29,3,HR1521032923,0,PEMA033014200,25,PEMA-HR1500 대성(울산),7,10000,1,10000,유지비율상향 2번탱크하차,,백두케미칼수수료,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,HR1521032937,0,PEMA013071300,59,PEMA-HR1500 케이와이(인천),11,5000,1,5000,4번탱크하차  pc소포제2캔상차,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,PR1021032910,0,PEMA013033302,220,PEMA-PR1000 삼성(단촌),1,15000,1,15000,필요사항 없음,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,PR2021032925,0,PEMA023024804,89,PEMA-PR2000 동진파일(서산),8,10000,1,10000,1공장에 입고해주세요,,입고전 영업사원통화  사진촬영,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,PR2021032938,0,PEMA013129803,5,PEMA-PR2000 삼일(부여),14,4000,1,4000,잔기포 제거 요청,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR2021032911,0,PEMA013116420,11,PEMA-SR2000 해양개발(울산),2,5000,1,5000,전과동일 시간엄수 PC유동화제1캔,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR2A21032948,0,PEMA063023200,8,PEMA-SR2000A 동양(광주),2,5000,1,5000,시간엄수 샘플 채취후 납품,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR3F21032919,0,PEMA033015600,17,PEMA-SR3000F 대양(양산),6,5000,1,5000,전과동일,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR3F21032928,0,PEMA043001000,6,PEMA-SR3000F 강원(인천),12,7000,1,7000,전과동일,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR3F21032933,0,PEMA023035303,10,PEMA-SR3000F 삼표(성수),2,6000,1,6000,롯데청량리4구역 현장혼화제,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR3F21032944,0,PEMA033041501,29,PEMA-SR3000F 성진(인천),12,3000,1,3000,플로우용  분산력및유지력상향,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-29,3,SR3F21032949,0,PEMA063031400,15,PEMA-SR3000F 산하(덕소),4,6000,1,6000,공기량1.5프로상향  유지및분산상향특히유지,,,KG,D,2021-03-29,
A,20000,WO,PCW12,2021-03-30,3,500F21033008,0,PEMA023058600,525,PEMA-500FR 유진(강서),2,10000,1,10000,500FR 10도착으로 20톤 보내주세요,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,500F21033008,1,PEMA023058600,525,PEMA-500FR 유진(강서),3,10000,1,10000,500FR 10도착으로 20톤 보내주세요,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,580F21033009,0,PEMA043090700,25,PEMA-580FX 삼영씨앤텍(양주),3,15000,1,15000,기사님마스크필수착용,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,580F21033035,0,PEMA023098200,70,PEMA-580FX 세림켐텍,17,20000,1,20000,전과동일,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,AE21033026,0,SSA073046500,296,AE 신일(송파),12,1000,1,1000,AE제  시간엄수,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,CSA521033010,0,PEMA063069401,108,CSA5000 천마(서울),1,10000,1,10000,pc소포제1캔상차,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,CSA521033025,0,PEMA083017000,2,CSA5000 대원(언양),14,13000,1,13000,이현구과장 통화 베테랑기사요망 시간엄수,,Pc소포제3캔,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,CSA521033028,0,PEMA013133400,1,CSA5000 창원(하동),7,10000,1,10000,공기연행제 2캔상차,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,CSA521033033,0,PEMA033035303,18,CSA5000 삼표(성수),3,9000,1,9000,기사님안전모필수착용,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033005,0,PEMA023041503,237,PEMA-HR1000 성진(천안),1,10000,1,10000,1번탱크 입고 후 4번,,당일오더  전과동일,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033011,0,PEMA013080012,2,PEMA-HR1000 한일(김포),2,10000,1,10000,AE  2%타잎,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033012,0,PEMA013118500,25,PEMA-HR1000 성창(삼척),2,10000,1,10000,"OPC 용
이성헌쥠통화
pc소포제5탠",,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033016,0,PEMA013002700,41,PEMA-HR1000 경보(하동),3,10000,1,10000,전과동일,,시간엄수 도착후 품질실장 전화요망 01035795361,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033017,0,PEMA013080600,52,PEMA-HR1000 한진(장성),4,10000,1,10000,AE제 2개 유동화제 1개상차 혼화제조정,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033020,0,PEMA023109400,21,PEMA-HR1000 보광(대구),3,5000,1,5000,전과동일 시간엄수 백두수수료,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033022,0,PEMA013043200,101,PEMA-HR1000 세진(광주),5,10000,1,10000,"전과 동일
입고 전 이송작업(약 2~3톤)",,PC소포제 3캔(사무실로 전달),KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033024,0,PEMA013106300,41,PEMA-HR1000 강원(강릉),1,10000,1,10000,"안윤광차장통화
pc유동화제5캔",,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033027,0,PEMA013078001,6,PEMA-HR1000 한라(담양),11,10000,1,10000,OPC용,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033029,0,PEMA033046500,403,PEMA-HR1000 신일(송파),16,5000,1,5000,.,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033031,0,PEMA033088300,554,PEMA-HR1000 성진(안양),17,7000,1,7000,ae 3.0 (ad2),,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033036,0,PEMA013039505,31,PEMA-HR1000 선일(수원),7,7000,1,7000,전과동일,,백두,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033037,0,PEMA023048506,29,PEMA-HR1000 쌍용(용인),8,8000,1,8000,"잔과동일
PC소포제 2캔",,포스코건설용,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1021033038,0,PEMA013108400,54,PEMA-HR1000 우신(파주),9,7000,1,7000,전과동일  pc유동화제3캔상차,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1521033007,0,PEMA013120100,103,PEMA-HR1500 성우(영동),1,10000,1,10000,입고샘플 실험실 전달 시간엄수,,,KG,D,2021-03-30,
A,20000,WR,PCW12,2021-03-30,3,HR1521033013,0,PEMA023068500,2,PEMA-HR1500 진일(양산),7,10000,1,10000,AE제1.5%타입 제품필히성능상향  PC소포제2캔,,유지비율상향,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1521033014,0,PEMA023126700,18,PEMA-HR1500 일반용 합천(합천),7,10000,1,10000,"전과동일
계산서이월",,신우에이앤씨,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1521033015,0,PEMA413022500,68,PEMA-HR1500 쌍용(창원),8,10000,1,10000,"공기량1퍼센트 하향
pc유동화제 3캔
pc소포제 1캔",,테크니션 수수료,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1521033018,0,PEMA013901100,169,PEMA-HR1500 산하(청주),6,10000,1,10000,유동화제3통,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,HR1521033030,0,PEMA053046500,248,PEMA-HR1500 신일(송파),18,8000,1,8000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,SP1021033032,0,PEMA013110300,7,PEMA-SP1000 신성콘크리트(경주),6,5000,1,5000,필요사항 없음,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,SR2021033006,0,PEMA033049301,29,PEMA-SR2000 아세아(안양),1,5000,1,5000,"전과동일
도착하기 30분전에 차석 통화",,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,SR2021033019,0,PEMA063009000,16,PEMA-SR2000 나성(나주),5,5000,1,5000,시간엄수 일반형,,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-30,3,SR2021033023,0,PEMA033043200,35,PEMA-SR2000 세진(광주),7,7000,1,7000,"전과 동일
PC유동화제 3캔(사무실로 전달)",,,KG,D,2021-03-30,
A,20000,WO,PCW12,2021-03-31,3,500F21033116,0,PEMA023058600,526,PEMA-500FR 유진(강서),8,12000,1,12000,500FR 12톤 10시 도착도로 보내주세요,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,AE21033142,0,SSA013035303,7,AE 삼표(성수),18,2000,1,2000,.,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CAS521033108,0,PEMA013070800,201,CSA5000 청주금성,3,10000,1,10000,소포제 4통,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CE1021033126,0,PEMA023123000,42,PEMA-CR1000 신공항(인천),2,10000,1,10000,전과동일,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CSA521033104,0,PEMA023035315,41,CSA5000 삼표(오산),3,8000,1,8000,필요사항 없음,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CSA521033117,0,PEMA553048200,46,CSA5000 신우(경주),2,10000,1,10000,시간엄수,,신우a&c,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CSA521033123,0,PEMA043080700,55,CSA5000 한진(화순),4,10000,1,10000,AE제 type으로 3%로 소포제 2캔상차,,시간엄수,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CSA521033125,0,PEMA023103700,1,CSA5000 고려(화성),11,8000,1,8000,"AE포지션 5%
4번탱크 입고 후 남는것 1번탱크로",,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CSA521033139,0,PEMA033035303,19,CSA5000 삼표(성수),16,8000,1,8000,기사님안전모필수착용,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,CSA521033143,0,PEMA013085300,358,CSA5000 흥국(미사리),2,10000,1,10000,입고샘플시험실전달  pc소포제3캔상차,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-30,3,HR1021033021,0,PEMA013068400,61,PEMA-HR1000 진영(안양),1,5000,1,5000,공기량 2% 하향,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033110,0,PEMA043014900,18,PEMA-HR1000 대신(군산),2,10000,1,10000,전과동일  일과중 입고,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033113,0,PEMA053008700,19,PEMA-HR1000 기영(창녕),2,5000,1,5000,"도로공사용 
전과동일",,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033114,0,PEMA013119500,33,PEMA-HR1000 일진(횡성),1,10000,1,10000,최용열실장통화,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033115,0,PEMA053023002,40,PEMA-HR1000 동양(남포항),8,7000,1,7000,pc소포제 pc유동화제 각2통,,동일,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033118,0,PEMA013121910,10,PEMA-HR1000 하주(동해),2,7000,1,7000,"삼척항
도착30분전통화
010-9344-1432",,안윤광차장통화,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033119,0,PEMA013105210,113,PEMA-HR1000 삼우(대구),8,10000,1,10000,전과동일 시간엄수,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033122,0,PEMA013120800,20,PEMA-HR1000 화남(영덕),3,10000,1,10000,입고샘플전달,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033128,0,PEMA033046500,404,PEMA-HR1000 신일(송파),15,15000,1,15000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033129,0,PEMA013099140,42,PEMA-HR1000 쌍용(평택),15,10000,1,10000,"FA용
공기량 1프로 상향
PC소포제 2통",,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033133,0,PEMA373048300,151,PEMA-HR1000 제일사(천북),15,5000,1,5000,공기량 조절 바람,,강세황대리통화,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033134,0,PEMA013020100,94,PEMA-HR1000 동국(해남),6,10000,1,10000,FA옹,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033137,0,PEMA013048900,81,PEMA-HR1000 아성(남원),19,8000,1,8000,전과동일,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033141,0,PEMA063041501,454,PEMA-HR1000 성진(인천),3,10000,1,10000,.,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033146,0,PEMA073046501,4,PEMA-HR1000 신일(아산) 지연형 첨가,17,10000,1,10000,공기량 0.5%상향 pc소포제 2캔,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1021033147,0,PEMA043041502,199,PEMA-HR1000 성진(화성),17,7000,1,7000,AE제 2.8%타잎,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1521033109,0,PEMA023048800,21,PEMA-HR1500 아산(순천),3,10000,1,10000,시간엄수 PC소포제 5개상차 왼쪽 탱크하차요망,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1521033111,0,PEMA013104200,67,PEMA-HR1500 무창(산청),4,10000,1,10000,고재범통화,,성숙케미칼,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1521033127,0,PEMA033035315,5,PEMA-HR1500 삼표(오산),8,8000,1,8000,필요사항 없음,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1521033135,0,PEMA033030500,321,PEMA-HR1500 부산(부산),11,12000,1,12000,전과동일 PC소포제4캔,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,HR1521033144,0,PEMA043048500,7,PEMA-HR1500 쌍용(광주),1,10000,1,10000,시간엄수,,,KG,D,2021-03-31,
A,20000,WO,PCW12,2021-03-31,3,PCM221033120,0,PEMA063061300,149,PEMA-PCM2000 장원(남양주),3,5000,1,5000,Ae제2프로 pcm2000b 5톤섞어서 10톤납품,,pc유동화제5캔상차,KG,D,2021-03-31,
