원자재코드,"생산작업지시구분(생산:A,생산제외:D)",작업지시타입(일반:WO/재투입:WR),"사업단위(평택:20000,태안:60000등)",생산작업요청일자,LOT번호,분할순번,제품코드,제품BOM차수,원자재투입순번,원자재명,원자재탱크번호,투입지시중량,투입지시비율,투입지시오차비율,투입지시단위,시방원재료적요,추가투입량(생산자판단),정지중량(유속흐름제어),스텝그룹넘버,비고
SR16600,A,WO,20000,2021-03-30,CSA521033010,0,PEMA063069401,108,6,RA-300S,1,1150,11.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,CSA521033010,0,PEMA063069401,108,4,WRE-770,18,1200,12,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-03-30,CSA521033010,0,PEMA063069401,108,7,PCA3000,10,300,3,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,CSA521033010,0,PEMA063069401,108,5,Urea-20%,4,2300,23,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,CSA521033010,0,PEMA063069401,108,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,1,사용수,30,9366.5,72.05,0,KG,재활용수1000kg,19.5,60,1,
SR13801,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,2,액상리그닌,3,6.5,0.05,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,4,글루콘산소다,2,650,5,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,8,RA-300S,1,169,1.3,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,5,WRE-770,18,1664,12.8,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,6,WRE-550T,23,416,3.2,0,KG,,0,5,1,
SR35904,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,7,Urea-20%,4,715,5.5,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,CSA521033025,0,PEMA083017000,2,3,소포제(MR-130),0,13,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,1,사용수,30,7485,74.85,0,KG,재활용수800KG,15,45,1,
SR13801,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,2,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,4,글루콘산소다,2,400,4,0,KG,,0,35,1,
SR16600,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,8,RA-300S,1,200,2,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,5,WRE-770,18,1050,10.5,0,KG,,0,20,1,
SR35225,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,6,WRE-550T,23,450,4.5,0,KG,,0,15,1,
SR35904,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,7,Urea-20%,4,400,4,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,CSA521033028,0,PEMA013133400,1,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,1,사용수,30,5472,60.8,0,KG,재활용수절대금지!,18,45,1,
SR13801,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,2,액상리그닌,3,9,0.1,0,KG,,0,0,1,
SR35224,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,4,WRE-770,18,1440,16,0,KG,,0,20,1,
SR35228,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,5,SRE-200SD-T,17,1440,16,0,KG,,0,15,1,
SR35758,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,7,M30,7,180,2,0,KG,마지막투입,0,40,1,
SR35903,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,6,PCA3000,10,450,5,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,CSA521033033,0,PEMA033035303,18,3,소포제(MR-130),0,9,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,1,사용수,30,6585,65.85,0,KG,,20,45,1,
SR13801,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,7,RA-300S,1,125,1.25,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,4,WRE-770,18,1300,13,0,KG,,0,20,1,
SR35228,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,5,SRE-200SD-T,17,300,3,0,KG,,0,15,1,
SR35903,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,8,PCA3000,10,700,7,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,6,Urea-20%,4,970,9.7,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1021033005,0,PEMA023041503,237,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,1,사용수,30,5980,59.8,0,KG,재활용수800kg,20,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,6,RA-300S,1,200,2,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,4,WRE-770,18,1800,18,0,KG,,0,5,1,
SR35903,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,7,PCA3000,10,300,3,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,5,Urea-20%,4,1700,17,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,HR1021033011,0,PEMA013080012,2,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,1,사용수,30,7586,75.86,0,KG,재활용수800KG,17,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,2,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR15500,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,7,공기연행제,5,63,0.63,0,KG,CJ,0,20,1,
SR35218,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,4,WRE-580FX(55%),16,654,6.54,0,KG,,0,15,1,
SR35225,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,5,WRE-550T,23,720,7.2,0,KG,,0,15,1,
SR35228,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,6,SRE-200SD-T,17,960,9.6,0,KG,,0,15,1,
SR68222,A,WO,20000,2021-03-30,HR1021033012,0,PEMA013118500,25,3,소포제(MR-130),0,12,0.12,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,1,사용수,30,6780,67.8,0,KG,재활용수800kg,15,45,1,
SR13801,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,2,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,7,RA-300S,1,155,1.55,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,4,WRE-770,18,1450,14.5,0,KG,,0,20,1,
SR35225,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,5,WRE-550T,23,400,4,0,KG,,0,15,1,
SR35903,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,8,PCA3000,10,600,6,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,6,Urea-20%,4,600,6,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1021033016,0,PEMA013002700,41,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,1,사용수,30,5695,56.95,0,KG,재활용수800kg적용,25,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,4,글루콘산소다,2,650,6.5,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,8,RA-300S,1,570,5.7,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,5,WRE-770,18,1500,15,0,KG,,0,20,1,
SR35228,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,6,SRE-200SD-T,17,300,3,0,KG,,0,15,1,
SR35903,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,9,PCA3000,10,300,3,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,7,Urea-20%,4,960,9.6,0,KG,,0,35,1,
SR68222,A,WO,20000,2021-03-30,HR1021033017,0,PEMA013080600,52,3,소포제(MR-130),0,15,0.15,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,1,사용수,30,3281.5,65.63,0,KG,재활용수400kg,8.5,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,2,액상리그닌,3,3.5,0.07,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,7,RA-300S,1,5,0.1,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,4,WRE-770,18,270,5.4,0,KG,,0,20,1,
SR35225,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,5,WRE-550T,23,750,15,0,KG,,0,15,1,
SR35903,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,8,PCA3000,10,200,4,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,6,Urea-20%,4,485,9.7,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1021033020,0,PEMA023109400,21,3,소포제(MR-130),0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,1,사용수,30,5590,55.9,0,KG,재활용수800KG,20,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,7,RA-300S,1,790,7.9,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,4,WRE-770,18,1100,11,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,5,WRE-550T,23,500,5,0,KG,,0,5,1,
SR35903,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,8,PCA3000,10,550,5.5,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,6,Urea-20%,4,1450,14.5,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,HR1021033022,0,PEMA013043200,101,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033024,0,PEMA013106300,41,1,사용수,30,7806,78.06,0,KG,재활용수800kg,20,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033024,0,PEMA013106300,41,2,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033024,0,PEMA013106300,41,6,RA-300S,1,54,0.54,0,KG,,0,5,1,
SR35218,A,WO,20000,2021-03-30,HR1021033024,0,PEMA013106300,41,4,WRE-580FX(55%),16,800,8,0,KG,,0,15,1,
SR35228,A,WO,20000,2021-03-30,HR1021033024,0,PEMA013106300,41,5,SRE-200SD-T,17,1320,13.2,0,KG,,0,15,1,
SR68222,A,WO,20000,2021-03-30,HR1021033024,0,PEMA013106300,41,3,소포제(MR-130),0,15,0.15,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,1,사용수,30,6720,67.2,0,KG,재활용수800kg,20,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,7,RA-300S,1,10,0.1,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,4,WRE-770,18,1500,15,0,KG,,0,20,1,
SR35228,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,5,SRE-200SD-T,17,1000,10,0,KG,,0,15,1,
SR35904,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,6,Urea-20%,4,750,7.5,0,KG,,0,35,1,
SR68222,A,WO,20000,2021-03-30,HR1021033027,0,PEMA013078001,6,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,1,사용수,30,2740,54.8,0,KG,재활용수400kg,10,45,1,
SR13801,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,2,액상리그닌,3,5,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,6,RA-300S,1,225,4.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,4,WRE-770,18,575,11.5,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,7,PCA3000,10,350,7,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,5,Urea-20%,4,1100,22,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1021033029,0,PEMA033046500,403,3,소포제(MR-130),0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,1,사용수,30,4490.5,64.15,0,KG,재활용수560kg적용,10.5,45,1,
SR13801,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,2,액상리그닌,3,3.5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,7,RA-300S,1,210,3,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,4,WRE-770,18,1190,17,0,KG,,0,20,1,
SR35225,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,5,WRE-550T,23,140,2,0,KG,,0,15,1,
SR35903,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,8,PCA3000,10,280,4,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,6,Urea-20%,4,679,9.7,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1021033031,0,PEMA033088300,554,3,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,1,사용수,30,4116,58.8,0,KG,재활용수560KG,14,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,2,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,4,글루콘산소다,2,210,3,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,7,RA-300S,1,770,11,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,5,WRE-770,18,665,9.5,0,KG,,0,5,1,
SR35903,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,8,PCA3000,10,350,5,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,6,Urea-20%,4,875,12.5,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,HR1021033036,0,PEMA013039505,31,3,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,1,사용수,30,5128,64.1,0,KG,재활용수640KG,16,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,2,액상리그닌,3,8,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,7,RA-300S,1,160,2,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,4,WRE-770,18,1120,14,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,5,WRE-550T,23,320,4,0,KG,,0,5,1,
SR35903,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,8,PCA3000,10,480,6,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,6,Urea-20%,4,776,9.7,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,HR1021033037,0,PEMA023048506,29,3,소포제(MR-130),0,8,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,1,사용수,30,4379.2,62.56,0,KG,재활용수560kg적용,16.8,60,1,
SR13801,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,2,액상리그닌,3,7,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,5,글루콘산소다,2,140,2,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,8,RA-300S,1,245,3.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,6,WRE-770,18,1190,17,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,9,PCA3000,10,350,5,0,KG,마지막투입해주세요!,0,25,1,
SR35904,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,7,Urea-20%,4,679,9.7,0,KG,,0,35,1,
SR38117,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,3,PC소포제,0,2.8,0.04,0,KG,,0,0,1,
SR68222,A,WO,20000,2021-03-30,HR1021033038,0,PEMA013108400,54,4,소포제(MR-130),0,7,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1521033007,0,PEMA013120100,103,1,사용수,30,6795,67.95,0,KG,재활용수금지!,20,60,1,
SR13801,A,WO,20000,2021-03-30,HR1521033007,0,PEMA013120100,103,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR35218,A,WO,20000,2021-03-30,HR1521033007,0,PEMA013120100,103,4,WRE-580FX(55%),16,1850,18.5,0,KG,,0,15,1,
SR35225,A,WO,20000,2021-03-30,HR1521033007,0,PEMA013120100,103,5,WRE-550T,23,868,8.68,0,KG,,0,15,1,
SR35758,A,WO,20000,2021-03-30,HR1521033007,0,PEMA013120100,103,6,M30,7,467,4.67,0,KG,마지막 투입해주세요,0,30,1,
SR38117,A,WO,20000,2021-03-30,HR1521033007,0,PEMA013120100,103,3,PC소포제,0,10,0.1,0,KG,,0,0,1,
PEMA013052200,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,7,PEMA-SR2000 영남,0,3580,35.8,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,1,사용수,30,3723,37.23,0,KG,재활용수800kg,18,60,1,
SR13801,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,2,액상리그닌,3,8,0.08,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,6,RA-300S,1,139,1.39,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,4,WRE-770,18,1570,15.7,0,KG,,0,5,1,
SR35904,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,5,Urea-20%,4,970,9.7,0,KG,,0,30,1,
SR68222,A,WO,20000,2021-03-30,HR1521033013,0,PEMA023068500,2,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,1,사용수,30,6433,64.33,0,KG,재활용수800kg,22,45,1,
SR13801,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,2,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,5,글루콘산소다,2,500,5,0,KG,,0,35,1,
SR16600,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,8,RA-300S,1,105,1.05,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,6,WRE-770,18,1176,11.76,0,KG,,0,20,1,
SR35228,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,7,SRE-200SD-T,17,1764,17.64,0,KG,,0,15,1,
SR38117,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,3,PC소포제,0,7,0.07,0,KG,,0,0,1,
SR68222,A,WO,20000,2021-03-30,HR1521033014,0,PEMA023126700,18,4,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1521033015,0,PEMA413022500,68,1,사용수,30,6425,64.25,0,KG,재활용수800KG,15,45,1,
SR13801,A,WO,20000,2021-03-30,HR1521033015,0,PEMA413022500,68,2,액상리그닌,3,5,0.05,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1521033015,0,PEMA413022500,68,5,RA-300S,1,860,8.6,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1521033015,0,PEMA413022500,68,4,WRE-770,18,2200,22,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-03-30,HR1521033015,0,PEMA413022500,68,6,PCA3000,10,500,5,0,KG,마지막투입,0,30,1,
SR68222,A,WO,20000,2021-03-30,HR1521033015,0,PEMA413022500,68,3,소포제(MR-130),0,10,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,1,사용수,30,5478,54.78,0,KG,재활용수800KG,22,60,1,
SR13801,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,2,액상리그닌,3,10,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,4,글루콘산소다,2,500,5,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,8,RA-300S,1,180,1.8,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,5,WRE-770,18,280,2.8,0,KG,,0,20,1,
SR35228,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,6,SRE-200SD-T,17,2320,23.2,0,KG,,0,15,1,
SR35904,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,7,Urea-20%,4,1220,12.2,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1521033018,0,PEMA013901100,169,3,소포제(MR-130),0,12,0.12,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,1,사용수,30,4136,51.7,0,KG,재활용수640KG,16,45,1,
SR13801,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,2,액상리그닌,3,8,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,6,RA-300S,1,440,5.5,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,4,WRE-770,18,800,10,0,KG,,0,20,1,
SR35903,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,7,PCA3000,10,528,6.6,0,KG,마지막투입,0,30,1,
SR35904,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,5,Urea-20%,4,2080,26,0,KG,,0,40,1,
SR68222,A,WO,20000,2021-03-30,HR1521033030,0,PEMA053046500,248,3,소포제(MR-130),0,8,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,SP1021033032,0,PEMA013110300,7,1,사용수,30,3868.5,77.37,0,KG,재활용수금지!,7.5,60,1,
SR13801,A,WO,20000,2021-03-30,SP1021033032,0,PEMA013110300,7,2,액상리그닌,3,2.5,0.05,0,KG,,0,0,1,
SR35218,A,WO,20000,2021-03-30,SP1021033032,0,PEMA013110300,7,4,WRE-580FX(55%),16,764,15.28,0,KG,,0,15,1,
SR35228,A,WO,20000,2021-03-30,SP1021033032,0,PEMA013110300,7,5,SRE-200SD-T,17,360,7.2,0,KG,,0,15,1,
SR38117,A,WO,20000,2021-03-30,SP1021033032,0,PEMA013110300,7,3,PC소포제,0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,1,사용수,30,2415,48.3,0,KG,,10,60,1,
SR13801,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,2,액상리그닌,3,5,0.1,0,KG,,0,0,1,
SR16600,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,8,RA-300S,1,200,4,0,KG,,0,5,1,
SR35224,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,4,WRE-770,18,900,18,0,KG,,0,5,1,
SR35225,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,5,WRE-550T,23,300,6,0,KG,,0,5,1,
SR35228,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,6,SRE-200SD-T,17,200,4,0,KG,,0,5,1,
SR35903,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,9,PCA3000,10,100,2,0,KG,마지막투입,0,25,1,
SR35904,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,7,Urea-20%,4,875,17.5,0,KG,,0,30,1,
SR38117,A,WO,20000,2021-03-30,SR2021033006,0,PEMA033049301,29,3,PC소포제,0,5,0.1,0,KG,,0,0,1,
SR11002,A,WO,20000,2021-03-30,SR2021033019,0,PEMA063009000,16,1,사용수,30,2653,53.06,0,KG,,18.5,60,1,
SR13801,A,WO,20000,2021-03-30,SR2021033019,0,PEMA063009000,16,2,액상리그닌,3,5,0.1,0,KG,,0,0,1,
SR16002,A,WO,20000,2021-03-30,SR2021033019,0,PEMA063009000,16,5,글루콘산소다,2,250,5,0,KG,,0,40,1,
SR16600,A,WO,20000,2021-03-30,SR2021033019,0,PEMA063009000,16,10,RA-300S,1,12.5,0.25,0,KG,,0,5,1,
SR35218,A,WO,20000,2021-03-30,SR2021033019,0,PEMA063009000,16,6,WRE-580FX(55%),16,841,16.82,0,KG,,0,15,1,
