"°í°´¹øÈ£","¼ºº°","2014³â ÃÑ±¸¸Å¾×","2015³â ÃÑ±¸¸Å¾×","Áõ°¨·ü"
"09591","F",2227413,1689361,-24.16
"09592","F",67647368,93828726,38.7
"09593","F",10437172,3698160,-64.57
"09594","F",3113646,6823248,119.14
"09595","F",8554326,7940600,-7.17
"09596","M",6563856,5899559,-10.12
"09597","F",9615819,5943256,-38.19
"09598","F",15939300,9735878,-38.92
"09599","F",8160014,12736735,56.09
"09600","F",17106070,24381656,42.53
"09601","F",6046743,7958902,31.62
"09602","F",14715412,13256123,-9.92
"09603","F",102990400,87711558,-14.84
"09604","F",7496583,14195060,89.35
"09605","F",10101470,5455614,-45.99
"09606","F",40733770,64257519,57.75
"09607","F",10072520,12598051,25.07
"09608","F",10334899,8852718,-14.34
"09609","F",35624801,26616470,-25.29
"09610","F",4093096,24593940,500.86
"09611","F",34731255,17957156,-48.3
"09612","F",5568650,1164554,-79.09
"09613","F",5678621,8221078,44.77
"09614","F",20977570,22521200,7.36
"09615","M",44072123,20442967,-53.61
"09616","M",6058312,6384408,5.38
"09617","F",23085506,23174179,0.38
"09618","F",7585955,10364327,36.63
"09619","F",5499328,6350630,15.48
"09620","F",65464200,57463690,-12.22
"09621","M",2935927,5265934,79.36
"09622","F",62450112,66779550,6.93
"09623","F",8865792,7582630,-14.47
"09624","F",9851888,13772370,39.79
"09625","F",7032031,8103882,15.24
"09626","M",54785466,62071282,13.3
"09627","F",13738510,19691630,43.33
"09628","F",45508954,27411630,-39.77
"09629","F",6362962,7479921,17.55
"09630","F",32046440,22784460,-28.9
"09631","F",7539637,6683334,-11.36
"09632","F",9121002,6882870,-24.54
"09633","F",17172790,17698075,3.06
"09634","F",19332384,17497982,-9.49
"09635","F",20088854,13939221,-30.61
"09636","F",20721570,18695210,-9.78
"09637","M",21400740,26604471,24.32
"09638","F",19428173,22782480,17.27
"09639","F",43490081,19877007,-54.3
"09640","F",3723644,5042106,35.41
"09641","F",23190665,33498558,44.45
"09642","F",3156522,11034105,249.57
"09643","F",69969275,27539726,-60.64
"09644","F",10394600,12934740,24.44
"09645","F",9841940,8748568,-11.11
"09646","F",7243290,8260322,14.04
"09647","F",16394640,6662230,-59.36
"09648","F",31629970,26572560,-15.99
"09649","F",27653088,15562706,-43.72
"09650","F",25906440,24526680,-5.33
"09651","F",15799718,8667350,-45.14
"09652","F",4057960,2771860,-31.69
"09653","F",7806038,11441644,46.57
"09654","F",24550420,16375720,-33.3
"09655","M",2203386,3998631,81.48
"09656","F",61755963,68820998,11.44
"09657","F",24533270,35944608,46.51
"09658","F",21242040,16225574,-23.62
"09659","F",5129656,7234558,41.03
"09660","F",11752861,9477314,-19.36
"09661","F",130810000,70743944,-45.92
"09662","F",4355471,4850418,11.36
"09663","M",6059020,7050983,16.37
"09664","M",3558766,4205009,18.16
"09665","F",23106411,25755085,11.46
"09666","F",17288644,4234473,-75.51
"09667","F",7363159,17297073,134.91
"09668","F",110131398,150294527,36.47
"09669","M",5049749,4584659,-9.21
"09670","F",22395178,19774184,-11.7
"09671","F",50114890,6029760,-87.97
"09672","F",17201410,23004346,33.74
"09673","F",4924562,3071729,-37.62
"09674","F",2173192,4029551,85.42
"09675","F",62528130,31539110,-49.56
"09676","F",6877861,5354092,-22.15
"09677","F",5551754,6968185,25.51
"09678","F",5164476,5182707,0.35
"09679","F",8665816,13944997,60.92
"09680","F",11399026,21097321,85.08
"09681","F",14137557,9977409,-29.43
"09682","F",2603061,3991892,53.35
"09683","F",104027830,13365995,-87.15
"09684","F",5996077,7750160,29.25
"09685","F",16750870,23550140,40.59
"09686","F",16313268,20368106,24.86
"09687","F",19575167,18167872,-7.19
"09688","F",14809580,17522730,18.32
"09689","M",48197599,40791626,-15.37
"09690","F",7296154,14094450,93.18
"09691","F",9311360,20590119,121.13
"09692","F",25183510,31511698,25.13
"09693","F",3512307,3925215,11.76
"09694","M",31039873,24546256,-20.92
"09695","F",7656040,4528759,-40.85
"09696","F",3843727,4242670,10.38
"09697","F",4027101,5110879,26.91
"09698","F",5697137,3636747,-36.17
"09699","F",4447382,4459597,0.27
"09700","F",7948326,9850715,23.93
"09701","F",13601190,10918750,-19.72
"09702","F",6700926,5980073,-10.76
"09703","F",32901481,33289094,1.18
"09704","F",29222514,93287765,219.23
"09705","F",14377897,12835981,-10.72
"09706","F",40077238,33083530,-17.45
"09707","F",4466486,9403149,110.53
"09708","F",21146562,5583768,-73.59
"09709","F",38856722,28376138,-26.97
"09710","F",8067300,3906600,-51.57
"09711","M",6870207,5707750,-16.92
"09712","F",2676937,3792929,41.69
"09713","F",4061097,7786871,91.74
"09714","F",9155430,3519908,-61.55
"09715","F",40197838,26786886,-33.36
"09716","F",23776869,29070599,22.26
"09717","F",3813460,12595156,230.28
"09718","F",14057423,11493453,-18.24
"09719","F",16473943,31338574,90.23
"09720","M",6560466,3550857,-45.87
"09721","F",5042420,7016670,39.15
"09722","F",19935261,30954652,55.28
"09723","F",3404125,4091074,20.18
"09724","F",6927998,6516066,-5.95
"09725","F",11052879,8651827,-21.72
"09726","F",72935249,58013864,-20.46
"09727","F",7021220,10359680,47.55
"09728","F",855645,989470,15.64
"09729","F",5599444,9452653,68.81
"09730","F",21107050,27301085,29.35
"09731","F",15338145,35532440,131.66
"09732","M",10509425,10579514,0.67
"09733","F",4335502,9751066,124.91
"09734","F",989834,4984167,403.54
"09735","F",489950,1265067,158.2
"09736","F",28236960,51102273,80.98
"09737","F",4490891,3853780,-14.19
"09738","F",2752140,25910650,841.47
"09739","F",7786042,7485174,-3.86
"09740","F",10617685,8279823,-22.02
"09741","F",14532818,23139821,59.22
"09742","F",6632002,8083744,21.89
"09743","F",8752915,9673477,10.52
"09744","F",6800619,9685699,42.42
"09745","F",5439897,12836912,135.98
"09746","F",28754539,23548690,-18.1
"09747","F",4411545,3887053,-11.89
"09748","F",32456849,45078090,38.89
"09749","F",15669180,7329898,-53.22
"09750","F",5530828,7537442,36.28
"09751","F",10851163,11766261,8.43
"09752","F",3387781,6099123,80.03
"09753","F",23983355,31430176,31.05
"09754","F",8981620,6767240,-24.65
"09755","F",4478390,10331062,130.69
"09756","F",17786940,8017470,-54.92
"09757","F",42764900,6337420,-85.18
"09758","F",23146640,15692980,-32.2
"09759","F",3925086,4155934,5.88
"09760","F",4993721,4712365,-5.63
"09761","F",33357349,31533757,-5.47
"09762","F",10884650,22301820,104.89
"09763","M",1260490,4772560,278.63
"09764","F",68528690,118380310,72.75
"09765","F",1676150,168151539,9932.01
"09766","F",20519066,57467230,180.07
"09767","F",20423773,13462100,-34.09
"09768","F",2105910,926630,-56
"09769","F",798520,3955218,395.32
"09770","F",25643861,7224038,-71.83
"09771","F",2925073,8637012,195.28
"09772","M",18672660,46844540,150.87
"09773","F",14510270,13878790,-4.35
"09774","F",3589620,7355747,104.92
"09775","F",20992300,18625990,-11.27
"09776","F",293430819,120106117,-59.07
"09777","M",7881560,5045120,-35.99
"09778","F",54736017,51126590,-6.59
"09779","F",5805126,7055491,21.54
"09780","F",7911084,6348308,-19.75
"09781","M",5306893,9008427,69.75
"09782","F",4949924,3603366,-27.2
"09783","F",10594590,15484810,46.16
"09784","F",29336184,29916766,1.98
"09785","F",11752250,11495500,-2.18
"09786","F",4931002,4315994,-12.47
"09787","F",13210754,24545445,85.8
"09788","F",17863422,2082320,-88.34
"09789","F",7519442,4980268,-33.77
"09790","F",17310770,13171170,-23.91
"09791","F",3510560,3291458,-6.24
"09792","F",11924092,6291634,-47.24
"09793","F",47046858,12212490,-74.04
"09794","F",10939560,15107550,38.1
"09795","F",2984150,5956510,99.6
"09796","F",3311090,6061256,83.06
"09797","F",9761250,7212950,-26.11
"09798","F",11446775,9864680,-13.82
"09799","F",3763756,8293636,120.36
"09800","F",5200682,10063521,93.5
"09801","F",10800944,11481097,6.3
"09802","F",49448000,54970190,11.17
"09803","F",4740098,6387800,34.76
"09804","F",20721212,46590536,124.84
"09805","F",14947890,19426472,29.96
"09806","F",34611679,13796762,-60.14
"09807","F",3909648,5197908,32.95
"09808","F",17995796,7650670,-57.49
"09809","F",3349230,15503110,362.89
"09810","F",30794230,45690630,48.37
"09811","F",4858311,4462994,-8.14
"09812","F",7597857,14840995,95.33
"09814","F",16189110,10306980,-36.33
"09815","F",4349489,6561395,50.85
"09816","F",4833755,3496013,-27.68
"09817","F",16817310,11966050,-28.85
"09818","F",3771996,5757269,52.63
"09819","F",33816559,36984970,9.37
"09820","F",2892694,4262575,47.36
"09821","F",19312512,21125808,9.39
"09822","F",3914482,2942686,-24.83
"09823","F",58721240,59522050,1.36
"09824","F",8998520,9656281,7.31
"09825","F",6585988,7794482,18.35
"09826","F",3544946,3467417,-2.19
"09827","F",5790122,9566481,65.22
"09828","F",16946363,50367323,197.22
"09829","F",26371110,23091159,-12.44
"09830","M",6770659,3878091,-42.72
"09831","F",21136620,23780900,12.51
"09832","F",31521146,59735150,89.51
"09833","F",2385248,8849883,271.03
"09834","F",3135942,7220490,130.25
"09835","F",3838170,5496368,43.2
"09836","F",6337381,5531059,-12.72
"09837","F",6886093,8799331,27.78
"09838","F",6614560,2811880,-57.49
"09839","F",98392120,56564370,-42.51
"09840","F",5756283,7061938,22.68
"09841","F",11877460,30444680,156.32
"09842","F",25343826,27157098,7.15
"09843","F",23730308,46562510,96.22
"09844","F",8153428,7307290,-10.38
"09845","F",2027730,1685370,-16.88
"09846","F",9018271,10920330,21.09
"09847","F",1499090,914920,-38.97
"09848","F",7462750,7192946,-3.62
"09849","F",3094479,3219982,4.06
"09850","F",6802879,7120489,4.67
"09851","F",2626081,3594429,36.87
"09852","F",11958950,13023345,8.9
"09853","F",1982910,2028819,2.32
"09854","F",34618740,46894960,35.46
"09855","M",2228970,1144930,-48.63
"09856","F",5966594,6181088,3.59
"09857","F",4990719,7233793,44.94
"09858","F",12265531,18358814,49.68
"09859","F",26151685,54718075,109.23
"09860","F",5791513,23898013,312.64
"09861","F",4332094,3304623,-23.72
"09862","F",23299505,29084601,24.83
"09863","F",14188547,21664554,52.69
"09864","F",12754620,13572010,6.41
"09865","F",5564054,6398897,15
"09866","F",28823750,19311114,-33
"09867","F",37438060,49768110,32.93
"09868","F",18259339,24747320,35.53
"09869","F",4308116,8598992,99.6
"09870","F",6273754,7829362,24.8
"09871","F",13510585,16338075,20.93
"09872","M",4538834,8290322,82.65
"09873","F",1401248,9529598,580.08
"09874","F",9635584,9786032,1.56
"09875","F",43331330,22657256,-47.71
"09876","F",8452021,8149314,-3.58
"09877","F",17029066,14132740,-17.01
"09878","F",380880,1869670,390.88
"09879","F",8900115,6234167,-29.95
"09880","F",104718150,145113213,38.58
"09881","F",91991980,69814828,-24.11
"09882","F",6772999,11025800,62.79
"09883","F",22578870,17293668,-23.41
"09884","F",113997220,153613190,34.75
"09885","F",10355583,8722044,-15.77
"09886","F",9096476,7133975,-21.57
"09887","F",5348012,5331929,-0.3
"09888","F",15434530,35405566,129.39
"09889","F",27678136,27659085,-0.07
"09890","F",90718508,43623810,-51.91
"09891","F",20449000,36994030,80.91
"09892","F",9291297,9152315,-1.5
"09893","F",5055949,5554783,9.87
"09894","F",2883697,2649748,-8.11
"09895","F",21936242,37664474,71.7
"09896","F",7235087,5871824,-18.84
"09897","F",5660930,4152280,-26.65
"09898","F",5873812,4225766,-28.06
"09899","F",8102707,7561464,-6.68
"09900","F",3363350,5490591,63.25
"09901","F",8270197,7539807,-8.83
"09902","M",14326636,13835434,-3.43
"09903","F",18451855,47218826,155.9
"09904","F",8425010,18559200,120.29
"09905","F",3142269,4239365,34.91
"09906","F",4486350,7014030,56.34
"09907","F",4188355,4800975,14.63
"09908","F",16703860,15897471,-4.83
"09909","F",4834738,12202320,152.39
"09910","F",7805925,4341416,-44.38
"09911","F",3648117,4156392,13.93
"09912","F",7657905,8266003,7.94
"09913","F",2312913,2043212,-11.66
"09914","F",5149598,4058970,-21.18
"09915","M",5856693,6556198,11.94
"09916","F",18639130,9027940,-51.56
"09917","F",5303183,4677782,-11.79
"09918","M",5473716,17140419,213.14
"09919","F",5095034,5057053,-0.75
"09920","F",3888766,3944231,1.43
"09921","F",10510992,6423241,-38.89
"09922","F",12640789,8857964,-29.93
"09923","F",64950640,61100170,-5.93
"09924","F",6176552,8388191,35.81
"09925","F",6870268,5787688,-15.76
"09926","F",22233808,44650443,100.82
"09927","F",11857596,13089118,10.39
"09928","F",1670589,6417237,284.13
"09929","F",4097426,3435548,-16.15
"09930","F",32711820,44360408,35.61
"09931","F",46965159,46578640,-0.82
"09932","F",2437475,2062362,-15.39
"09933","M",1656455,2405696,45.23
"09934","F",85117033,133273165,56.58
"09935","F",5160059,5037826,-2.37
"09936","F",2515888,2784896,10.69
"09937","F",17993560,13666090,-24.05
"09938","F",7752977,13036154,68.14
"09939","M",26436816,23353141,-11.66
"09940","F",4976423,5430416,9.12
"09941","F",11360850,8522467,-24.98
"09942","F",4803306,5119381,6.58
"09943","F",7598941,4331797,-42.99
"09944","F",6438913,6078646,-5.6
"09945","M",6512819,3772521,-42.08
"09946","M",13708180,27517840,100.74
"09947","F",20288080,31352906,54.54
"09948","F",5783309,6070898,4.97
"09949","F",5882285,6991671,18.86
"09950","F",5289002,2727092,-48.44
"09951","F",5861151,7727204,31.84
"09952","F",11922724,6002975,-49.65
"09953","F",23638939,40934662,73.17
"09954","F",7800295,7444281,-4.56
"09955","F",4302681,4583540,6.53
"09956","F",6556916,3968263,-39.48
"09957","F",3336530,4792517,43.64
"09958","F",4745460,5371363,13.19
"09959","F",9786640,7084146,-27.61
"09960","F",8913093,9747123,9.36
"09961","M",2221469,1989682,-10.43
"09962","M",8319929,7604474,-8.6
"09963","F",7055603,9039717,28.12
"09964","F",8464138,9164183,8.27
"09965","F",9484504,9363895,-1.27
"09966","F",4715958,5423624,15.01
"09967","M",3434147,4451257,29.62
"09968","F",6452863,7095787,9.96
"09969","F",38546890,31768695,-17.58
"09970","F",22864247,8228785,-64.01
"09971","F",19100390,17335795,-9.24
"09972","F",585042,1821700,211.38
"09973","F",7706900,13616710,76.68
"09974","F",5756971,7051663,22.49
"09975","M",2936062,2960180,0.82
"09976","F",8980777,10753468,19.74
"09977","F",19206427,16354112,-14.85
"09978","F",6625167,8334595,25.8
"09979","F",3571083,3120030,-12.63
"09980","F",2708653,1993030,-26.42
"09981","F",4503879,3843253,-14.67
"09982","F",3455302,5226998,51.27
"09983","F",13307571,12314137,-7.47
"09984","F",8307139,7259596,-12.61
"09985","F",6001688,7578006,26.26
"09986","M",19335198,16825198,-12.98
"09987","F",7825437,4864033,-37.84
"09988","F",4412665,4211169,-4.57
"09989","F",8224334,5382478,-34.55
"09990","F",3743335,5156831,37.76
"09991","F",6282652,5286672,-15.85
"09992","M",4508326,5924922,31.42
"09993","F",6296663,5456190,-13.35
"09994","F",4875513,7254119,48.79
"09995","F",3075994,2908005,-5.46
"09996","F",4972053,5889348,18.45
"09997","F",3195164,9909313,210.13
"09998","M",6381356,4938148,-22.62
"09999","F",9483884,7624349,-19.61
"10000","F",4908012,2998151,-38.91
"10001","F",3011571,45200,-98.5
"10002","F",5781467,7342532,27
"10003","F",4933425,4096525,-16.96
"10004","F",6624135,4461069,-32.65
"10005","F",4689728,3948253,-15.81
"10006","F",7232000,6064810,-16.14
"10007","F",3761138,5953682,58.29
"10008","F",5625692,5063670,-9.99
"10009","F",8208975,6459422,-21.31
"10010","F",14320619,15100379,5.45
"10011","F",4562353,4453572,-2.38
"10012","F",4766148,4943845,3.73
"10013","F",7117117,6708973,-5.73
"10014","F",9657174,7090706,-26.58
"10015","F",6823730,6506041,-4.66
"10016","F",15942255,8486787,-46.77
"10017","F",4793245,4464581,-6.86
"10018","F",6960223,8040274,15.52
"10019","M",4348916,2208470,-49.22
"10020","F",2690090,2499301,-7.09
"10021","F",6476416,9097163,40.47
"10022","F",20051649,17933606,-10.56
"10023","F",5461071,2553200,-53.25
"10024","F",5578218,7911050,41.82
"10025","M",129473353,27850158,-78.49
"10026","F",5326079,5617466,5.47
"10027","F",10520629,10253367,-2.54
"10028","F",11050648,10946520,-0.94
"10029","F",4273888,3950081,-7.58
"10030","F",4426367,4433903,0.17
"10031","F",12759557,17872230,40.07
"10032","F",6317096,7617500,20.59
"10033","F",7427751,9690074,30.46
"10034","F",2920577,3726945,27.61
"10035","F",5580509,5106502,-8.49
"10036","F",7917640,4729250,-40.27
"10037","F",4680249,6277852,34.14
"10038","F",7690404,8499647,10.52
"10039","F",3678183,4149031,12.8
"10040","F",3422786,4400474,28.56
"10041","F",7208170,7798933,8.2
"10042","F",6829997,6284011,-7.99
"10043","F",4560304,4630348,1.54
"10044","F",3918393,4753952,21.32
"10045","F",6564506,7615437,16.01
"10046","F",17580946,10244041,-41.73
"10047","F",20726575,36183560,74.58
"10048","M",7231507,10024750,38.63
"10049","M",18928000,20096240,6.17
"10050","F",7075379,9084803,28.4
"10051","F",16565253,21213848,28.06
"10052","F",7128934,6626352,-7.05
"10053","F",4891076,5287359,8.1
"10054","F",7809968,8499904,8.83
"10055","F",8846677,5777968,-34.69
"10056","M",4529120,5990260,32.26
"10057","F",12013798,5918501,-50.74
"10058","F",7310006,9190796,25.73
"10059","F",12495617,21580445,72.7
"10060","M",5245891,5290236,0.85
"10061","F",4575835,3706522,-19
"10062","F",2750492,2488513,-9.52
"10063","F",5067929,6660972,31.43
"10064","F",10404621,14076193,35.29
"10065","F",4643395,4092949,-11.85
"10066","F",14600067,13771531,-5.67
"10067","F",9213513,7399331,-19.69
"10068","F",8319549,2072899,-75.08
"10069","F",4658111,7003848,50.36
"10070","F",29622033,22955101,-22.51
"10071","F",13453680,13311910,-1.05
"10072","F",19996315,17975157,-10.11
"10073","F",13176654,14526171,10.24
"10074","F",9093651,8379648,-7.85
"10075","F",4515149,4633539,2.62
"10076","F",6000301,8680906,44.67
"10077","F",3861824,4271754,10.61
"10078","F",5253988,4653297,-11.43
"10079","M",14000327,13063928,-6.69
"10080","M",4830033,8012750,65.89
"10081","F",16679666,13638036,-18.24
"10082","F",2450940,2664920,8.73
"10083","F",4389708,6850588,56.06
"10084","F",5038901,6150397,22.06
"10085","F",8366032,13495516,61.31
"10086","F",8719630,6342253,-27.26
"10087","F",8800767,8360829,-5
"10088","F",4481540,4106733,-8.36
"10089","F",8970670,15764311,75.73
"10090","F",3172649,5133651,61.81
"10091","F",14422890,16833223,16.71
"10092","F",5616272,7635703,35.96
"10093","F",5090380,7448688,46.33
"10094","F",8570319,7032460,-17.94
"10095","M",4955625,5772141,16.48
"10096","F",7860470,5636319,-28.3
"10097","F",24282964,20206384,-16.79
"10098","F",24360047,15247667,-37.41
"10099","F",13442840,16554196,23.15
"10100","F",4235190,3731139,-11.9
"10101","F",7751910,8084152,4.29
"10102","M",9713593,7700650,-20.72
"10103","F",5899015,5021410,-14.88
"10104","F",5796105,5110274,-11.83
"10105","F",3912742,3852674,-1.54
"10106","F",8536610,7715535,-9.62
"10107","F",28695403,36099411,25.8
"10108","F",3350127,3308860,-1.23
"10109","F",4506147,7104600,57.66
"10110","M",2717647,6960117,156.11
"10111","F",3830761,5075392,32.49
"10112","F",8899536,6077134,-31.71
"10113","M",3128141,4279060,36.79
"10114","F",10132635,6511987,-35.73
