,고객번호,14_1이용금액,14_2이용금액,14_3이용금액,14_4이용금액,15_1이용금액,15_2이용금액,15_3이용금액,15_4이용금액,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4
8867,08966,3166864,5142366,4161615,8894350,6432696,5880132,3590838,4897640,1,1,1,1,1,1,1,1
8868,08967,13890951,12269536,7918500,7192112,23736470,11498713,28668714,18338889,1,1,1,1,1,1,1,1
8869,08968,2301120,3162970,4946950,1889628,520740,619670,1142400,1231450,1,1,1,1,1,1,1,1
8870,08969,1054993,1010837,1059717,946548,1082476,1431136,1456180,1215587,1,1,1,1,1,1,1,1
8871,08970,10525880,18785010,3975148,7015720,21380706,2280910,5448430,14559800,1,1,1,1,1,1,1,1
8872,08971,2171950,3067220,2126570,3198710,5163320,4810250,3947380,6010380,1,1,1,1,1,1,1,1
8873,08972,17395500,12333490,22446770,9031890,5691140,3384530,2408250,10003740,1,1,1,1,1,1,1,1
8874,08973,1418939,961743,1074185,1469483,937855,1146272,925210,824865,1,1,1,1,1,1,1,1
8875,08974,1401872,1610570,1140794,1577109,634015,725430,1202240,1729492,1,1,1,1,1,1,1,1
8876,08975,1612731,1421326,1382447,1571516,2481012,1652711,1913876,1618471,1,1,1,1,1,1,1,1
8877,08976,1480706,2374568,1419442,2129976,1622165,1649838,1952030,1665792,1,1,1,1,1,1,1,1
8878,08977,7611987,6707150,2221180,4989630,15885438,9516970,2134090,5612380,1,1,1,1,1,1,1,1
8879,08978,9986540,6561150,3150782,12924010,1927820,1606460,2244730,20873380,1,1,1,1,1,1,1,1
8880,08979,1157707,1303266,1422326,1332339,1267040,1626206,1465238,1712568,1,1,1,1,1,1,1,1
8881,08980,4041277,3896975,2991200,4054100,1689586,4949718,2177701,1732820,1,1,1,1,1,1,1,1
8882,08981,1612180,682950,1674920,2594140,1058690,1295900,893450,2157390,1,1,1,1,1,1,1,1
8883,08982,1268428,2311306,2156126,3672747,1977133,2361613,1991414,3056357,1,1,1,1,1,1,1,1
8884,08983,1641396,1963470,2116660,3207646,837800,1379450,462950,1704940,1,1,1,1,1,1,1,1
8885,08984,8274100,9139170,7074950,15972660,9931896,20604070,7995487,13738850,1,1,1,1,1,1,1,1
8886,08985,10569902,12741830,10423780,20215437,10674365,9325866,7509809,11742270,1,1,1,1,1,1,1,1
8887,08986,1129673,2958057,2372417,1794417,2173492,1340370,1821553,2487714,1,1,1,1,1,1,1,1
8888,08987,834549,1168119,1730783,1282044,2116006,844113,1222100,473110,1,1,1,1,1,1,1,1
8889,08988,3719195,3329096,4426047,3717712,3677574,3562397,7460007,6727341,1,1,1,1,1,1,1,1
8890,08989,424632,3225440,2144336,2455669,1479351,381185,441190,208593,1,1,1,1,1,1,1,1
8891,08990,1126450,939430,1658100,4291910,6060900,32584150,9374870,3837895,1,1,1,1,1,1,1,1
8892,08991,29743020,20582730,3108190,12125350,8513440,8566211,8731380,11342490,1,1,1,1,1,1,1,1
8893,08992,1242542,956587,830707,733449,574880,855213,621790,571410,1,1,1,1,1,1,1,1
8894,08993,21589900,19631450,12964870,19823940,28931090,20649620,20363560,20875990,1,1,1,1,1,1,1,1
8895,08994,11518600,30198990,2140130,730248410,84021105,4416180,2369850,5510240,1,1,1,1,1,1,1,1
8896,08995,1083339,1233490,1222412,1561612,829430,1314400,1785040,1463637,1,1,1,1,1,1,1,1
8897,08996,1894130,1585790,984860,2147836,1346486,1339146,2654394,4322751,1,1,1,1,1,1,1,1
8898,08997,4842910,15482780,9284290,4583070,11569240,6201390,7112230,20624956,1,1,1,1,1,1,1,1
8899,08998,1040480,4197432,1649245,2783441,2054286,2458686,2459313,2196836,1,1,1,1,1,1,1,1
8900,08999,3792767,2448729,3055116,2819478,1974852,1274348,1554191,1522019,1,1,1,1,1,1,1,1
8901,09000,5846358,6087905,8493760,5934000,6051695,4111400,7250368,8246580,1,1,1,1,1,1,1,1
8902,09001,6245550,4645800,4685490,3468737,4393080,5909417,6061010,4711000,1,1,1,1,1,1,1,1
8903,09002,6138440,7106340,4185570,3345240,3802460,2084520,6504830,4504940,1,1,1,1,1,1,1,1
8904,09003,1581711,1706695,1641417,1983284,1319479,1906931,3009514,1604897,1,1,1,1,1,1,1,1
8905,09004,3371029,1832463,2795613,1819850,2072024,1796772,2353498,1886070,1,1,1,1,1,1,1,1
8906,09005,3072771,9480788,5871660,4745917,5382738,5377141,3522420,5090770,1,1,1,1,1,1,1,1
8907,09006,1924466,2402910,1408687,2294768,2033184,2130993,2007921,2280946,1,1,1,1,1,1,1,1
8908,09007,1004085,805192,1925742,1518749,1885675,2152133,1579909,568106,1,1,1,1,1,1,1,1
8909,09008,4373146,12543483,11860360,27349948,45768750,8872164,4752551,37413623,1,1,1,1,1,1,1,1
8910,09009,4848190,1852520,1400440,2606980,1695650,2167010,1814310,2118530,1,1,1,1,1,1,1,1
8911,09010,5134148,10201140,6004160,5072213,1828300,2202110,1739940,5727724,1,1,1,1,1,1,1,1
8912,09011,1474060,1648250,2732920,5065941,3496610,1193950,2590720,987310,1,1,1,1,1,1,1,1
8913,09012,3083938,989970,3304820,5936220,856530,5805670,2871062,2555480,1,1,1,1,1,1,1,1
8914,09013,770650,859458,1502315,1523981,2191624,2237788,2888774,2291720,1,1,1,1,1,1,1,1
8915,09014,3136357,4309310,3306717,2793066,2962171,4152210,3388476,3226850,1,1,1,1,1,1,1,1
8916,09015,466512,1140622,1396384,1307564,1512858,1326047,1652810,1304102,1,1,1,1,1,1,1,1
8917,09016,2104210,1959100,1225040,1812730,1983860,1815724,498400,1739550,1,1,1,1,1,1,1,1
8918,09017,5607139,4670504,4991426,3738118,6039488,4420044,3391838,3689413,1,1,1,1,1,1,1,1
8919,09018,765066,1128640,1049287,1492832,1310128,2483236,2493919,1814664,1,1,1,1,1,1,1,1
8920,09019,10979350,9881044,13887830,8501020,10190580,5914780,8295270,8251250,1,1,1,1,1,1,1,1
8921,09020,1045128,1029064,1160129,1179969,1772156,1637566,1280590,1252985,1,1,1,1,1,1,1,1
8922,09021,1339132,1329466,595262,865079,1680628,1086782,1393930,2456193,1,1,1,1,1,1,1,1
8923,09022,2463278,1730410,3492010,9109715,8954081,2709200,1715320,121800,1,1,1,1,1,1,1,1
8924,09023,3466917,2892436,1574600,267804,1274826,620244,3150199,1859233,1,1,1,1,1,1,1,1
8925,09024,3513220,5328750,4752020,3800380,1841834,8549646,5590012,7790940,1,1,1,1,1,1,1,1
8926,09025,2752291,1013060,1516290,1126170,2460920,2864356,1410200,1746010,1,1,1,1,1,1,1,1
8927,09026,957657,863033,868885,935279,795507,1123089,985603,994075,1,1,1,1,1,1,1,1
8928,09027,12542168,5526730,2697760,6956460,5905582,12189050,730490,12061850,1,1,1,1,1,1,1,1
8929,09028,5934031,8112180,4209368,38128520,9184132,28603876,6621279,29029400,1,1,1,1,1,1,1,1
8930,09029,715230,748720,1305200,987623,1872959,1848520,1381296,1045380,1,1,1,1,1,1,1,1
8931,09030,5751662,7698026,5349986,4074166,2062167,3349833,7221574,3117775,1,1,1,1,1,1,1,1
8932,09031,6706290,8794220,8856740,13800900,3388260,3497250,6482790,1943520,1,1,1,1,1,1,1,1
8933,09032,393905,2280350,1535961,1745302,1084885,1207373,1094211,1028976,1,1,1,1,1,1,1,1
8934,09033,10605700,6266180,6161170,13798130,11565120,10804616,8020940,13944704,1,1,1,1,1,1,1,1
8935,09035,5443100,5039770,2776789,7688468,4454270,5903030,3875254,6232460,1,1,1,1,1,1,1,1
8936,09036,22065100,22131810,16906273,10070560,12153820,20114610,12476230,6325530,1,1,1,1,1,1,1,1
8937,09037,703732,1158955,1340539,987813,1375702,1970584,1398807,2158751,1,1,1,1,1,1,1,1
8938,09038,5243374,2875250,4403245,2128674,6476190,6418377,4082868,4499970,1,1,1,1,1,1,1,1
8939,09039,18376984,20340767,13703147,27166648,21803236,19523204,26733865,32584979,1,1,1,1,1,1,1,1
8940,09040,2429908,6999686,3158768,3098360,3408515,3178534,3581225,1674040,1,1,1,1,1,1,1,1
8941,09041,5459850,5027020,4668340,8241370,6470840,5256080,8224330,6034330,1,1,1,1,1,1,1,1
8942,09042,1715068,4695817,1781812,1898795,1657579,1332854,1498436,1674489,1,1,1,1,1,1,1,1
8943,09043,8070358,7032106,14385434,5620780,2084950,5368890,5641160,13500671,1,1,1,1,1,1,1,1
8944,09044,7735900,7287640,4356360,5208150,4605370,1121000,2570090,4684370,1,1,1,1,1,1,1,1
8945,09045,2449740,1739322,2198666,1849883,2291029,1487553,1192203,1579977,1,1,1,1,1,1,1,1
8946,09046,597116,1025397,1223320,1223510,1107414,1092005,1739189,1745439,1,1,1,1,1,1,1,1
8947,09047,2201017,1816441,2187503,2639412,2448259,1985551,2459680,1297693,1,1,1,1,1,1,1,1
8948,09048,2026680,6442270,6762380,6330030,6601610,6517170,3882800,5398300,1,1,1,1,1,1,1,1
8949,09049,4684666,1731940,2430875,3992020,2205539,1197210,1363550,3558096,1,1,1,1,1,1,1,1
8950,09050,159214,397800,817950,568756,2179300,879755,1585790,1210895,1,1,1,1,1,1,1,1
8951,09051,5092541,6068036,19567680,6938060,13059240,11536180,5603810,19156530,1,1,1,1,1,1,1,1
8952,09052,2954610,2014341,3799940,2842120,6381000,3438400,4006370,2928290,1,1,1,1,1,1,1,1
8953,09053,1954628,2298323,2154116,2320231,1984028,2642700,1965424,2558371,1,1,1,1,1,1,1,1
8954,09054,1733613,1354331,1306900,3908440,2470100,2294826,1843260,2603130,1,1,1,1,1,1,1,1
8955,09055,1786060,1718760,2388710,3231370,5445880,2882570,2718510,1417710,1,1,1,1,1,1,1,1
8956,09056,2389310,2098380,4702830,17033460,10570290,4183050,8454220,6187380,1,1,1,1,1,1,1,1
8957,09058,9317755,13965044,9212799,13049790,10901692,8797405,6539657,9084524,1,1,1,1,1,1,1,1
8958,09059,1415000,1910370,2196904,3056343,3670541,1941521,2352401,3454892,1,1,1,1,1,1,1,1
8959,09060,2580315,3095626,2661084,2834208,2781034,2078774,2239789,1976665,1,1,1,1,1,1,1,1
8960,09061,3297140,7370340,3902870,4426210,1977520,5755240,3285980,6574250,1,1,1,1,1,1,1,1
8961,09062,3147190,871150,1498660,3731570,833090,4809160,3405950,2525790,1,1,1,1,1,1,1,1
8962,09063,1405075,2013513,2412442,1977514,1714883,1340076,946092,1111012,1,1,1,1,1,1,1,1
8963,09064,1884656,1795182,2514489,1906820,2195359,2682588,2901871,2658731,1,1,1,1,1,1,1,1
8964,09065,968204,1776022,1764696,2216456,1702951,1337810,1261868,714487,1,1,1,1,1,1,1,1
8965,09066,1629782,1613740,2026055,4184838,1797405,1963785,1937306,3675332,1,1,1,1,1,1,1,1
8966,09067,2082160,3774860,5125270,8146970,4704260,4840392,3055473,6954392,1,1,1,1,1,1,1,1
8967,09068,2282452,2949090,1735798,1801855,1139739,3194392,1974037,2944713,1,1,1,1,1,1,1,1
8968,09069,4603410,10720360,10227340,11938090,15757780,14542910,12781025,9773820,1,1,1,1,1,1,1,1
8969,09070,6735646,11073450,5855404,5972620,9451890,9039920,3938930,10807890,1,1,1,1,1,1,1,1
8970,09071,4975522,3899095,3141310,9570290,20675630,8962580,7644732,2254220,1,1,1,1,1,1,1,1
8971,09072,1345222,1652988,1508485,2052957,2106724,1675516,1893460,1899084,1,1,1,1,1,1,1,1
8972,09073,1570074,1788471,1692356,1690102,960694,1077806,1257310,1213780,1,1,1,1,1,1,1,1
8973,09074,2636318,1941011,2775040,3005770,3667462,2105708,3497210,1824980,1,1,1,1,1,1,1,1
8974,09075,3966200,8916800,13361074,6118639,6721430,14330710,4601867,6657830,1,1,1,1,1,1,1,1
8975,09076,2824570,2500294,3136040,3520214,6326999,3427133,3338050,2752827,1,1,1,1,1,1,1,1
8976,09077,5482018,5837449,4893710,6451084,4150535,4181029,2737718,10146190,1,1,1,1,1,1,1,1
8977,09078,3774309,3862261,3976562,2810860,3229180,2142492,2232640,1584760,1,1,1,1,1,1,1,1
8978,09079,1806360,1540634,2167369,1984024,2134640,1175415,1483206,1416559,1,1,1,1,1,1,1,1
8979,09080,1549958,2165600,2396193,2547173,2198625,2482568,2612595,2379162,1,1,1,1,1,1,1,1
8980,09081,4794230,3790450,7066400,7691738,21205440,3678480,6486960,10687120,1,1,1,1,1,1,1,1
8981,09082,2427274,2749758,1839356,4280172,4238974,5511791,3357439,2060536,1,1,1,1,1,1,1,1
8982,09083,8661550,4644980,3752010,4388061,5037430,9366097,1033660,9032010,1,1,1,1,1,1,1,1
8983,09084,484995,402491,509083,552149,880185,617557,732249,698224,1,1,1,1,1,1,1,1
8984,09085,893830,2106180,3984230,2123580,1358020,1918547,1321950,1309440,1,1,1,1,1,1,1,1
8985,09086,6624730,10228546,6594755,11701030,3562050,4201245,6537202,2378361,1,1,1,1,1,1,1,1
8986,09087,2281591,2182072,3339334,5541284,4769449,2201699,3420155,1357200,1,1,1,1,1,1,1,1
8987,09088,2534987,2874675,3329963,3193040,2343138,3087932,2564107,5751304,1,1,1,1,1,1,1,1
8988,09089,690970,804066,1032039,1057569,838263,933036,1123139,919721,1,1,1,1,1,1,1,1
8989,09090,1915160,4486050,2510006,3675910,4463935,3466924,1211040,4103120,1,1,1,1,1,1,1,1
8990,09091,1974030,2015800,1918650,1418980,1971510,1059530,1587636,923910,1,1,1,1,1,1,1,1
8991,09092,6763877,11275363,3920975,5379565,1893985,11119330,6753660,3748740,1,1,1,1,1,1,1,1
8992,09093,1543444,873852,827094,764890,1478580,1152250,1521610,1003948,1,1,1,1,1,1,1,1
8993,09094,11450536,3205899,4227041,8693702,5626185,12910088,4200730,3173430,1,1,1,1,1,1,1,1
8994,09095,3606810,3737690,2137560,6768080,6742610,2045204,1205580,2446960,1,1,1,1,1,1,1,1
8995,09096,2886840,4777450,3528370,6207740,5806812,6157738,4830940,12884390,1,1,1,1,1,1,1,1
8996,09097,1655798,1360814,1653487,2219297,2179101,1650618,1419146,1648660,1,1,1,1,1,1,1,1
8997,09098,1459426,4219290,2146624,7010008,1903443,1668690,10275918,6641550,1,1,1,1,1,1,1,1
8998,09099,9494072,7803644,3801354,7959804,9257043,7901743,3526940,4020635,1,1,1,1,1,1,1,1
8999,09100,2389219,915441,1384518,1367405,718783,1241100,945601,762970,1,1,1,1,1,1,1,1
9000,09101,2112527,2085844,3033640,3401866,2194550,2340804,4353110,3381529,1,1,1,1,1,1,1,1
9001,09102,1086158,1523107,1438229,1575546,1918385,1559178,1324990,1648543,1,1,1,1,1,1,1,1
9002,09103,3064118,3617571,2839332,3079880,2345724,2478271,2035090,2219144,1,1,1,1,1,1,1,1
9003,09104,1041839,633868,662931,727730,1196708,1452703,1326674,1037890,1,1,1,1,1,1,1,1
9004,09105,3515270,3454170,2817040,4120960,4000950,3092360,4294530,2098244,1,1,1,1,1,1,1,1
9005,09106,1005479,954432,1038736,580203,486379,724817,1044716,653203,1,1,1,1,1,1,1,1
9006,09107,6917076,9478368,7082640,10215870,6301996,10493450,3896483,9320442,1,1,1,1,1,1,1,1
9007,09108,1230443,1336845,492400,1525922,1364692,1782250,1573270,842576,1,1,1,1,1,1,1,1
9008,09109,2538752,2345986,2023509,3806781,2609519,3221732,2480488,2591165,1,1,1,1,1,1,1,1
9009,09110,10054164,9663830,3918671,28153530,14564041,16286839,9061710,6628440,1,1,1,1,1,1,1,1
9010,09111,3441460,1731993,4231393,4079739,5548544,4645031,3683113,4033050,1,1,1,1,1,1,1,1
9011,09112,1278496,1325605,1351479,979724,1026290,1403433,1026966,1169159,1,1,1,1,1,1,1,1
9012,09113,4064780,9747566,6121812,9031121,2749402,3452671,1319020,5393100,1,1,1,1,1,1,1,1
9013,09114,1802925,1828057,2320366,3391736,2189278,1652200,2615239,2385660,1,1,1,1,1,1,1,1
9014,09115,895586,1881830,377760,3612830,2638590,2296640,2138820,3020040,1,1,1,1,1,1,1,1
9015,09116,2407490,4519250,5628840,6918070,2964170,2708381,3427620,3568040,1,1,1,1,1,1,1,1
9016,09117,3213900,7616860,2748710,5365210,40255670,9032740,7991320,5206050,1,1,1,1,1,1,1,1
9017,09118,1198471,993561,2239574,1317168,1934866,1807874,1553114,1656941,1,1,1,1,1,1,1,1
9018,09119,6000940,6548350,13023990,10278030,10718050,12216710,12793567,15022494,1,1,1,1,1,1,1,1
9019,09120,1107868,1945423,1179094,1419613,1621382,1648861,1390101,1556931,1,1,1,1,1,1,1,1
9020,09121,48194210,23912330,16291710,176700,6415280,22726630,17029680,11425130,1,1,1,1,1,1,1,1
9021,09122,2152480,2736569,1632931,5125704,7858015,6662740,4661867,3494740,1,1,1,1,1,1,1,1
9022,09123,5095680,6765560,2911180,16531480,3508560,3901160,7466720,13975010,1,1,1,1,1,1,1,1
9023,09124,2184508,1505354,2660095,1944436,2292154,2327212,3050894,4321376,1,1,1,1,1,1,1,1
9024,09125,7466110,7405960,7296800,9133520,10653750,13843390,11238120,23716100,1,1,1,1,1,1,1,1
9025,09126,1134134,754760,841860,648205,2769317,750510,3268492,2932556,1,1,1,1,1,1,1,1
9026,09127,9265998,8932088,14712506,10583132,7857539,8681771,5457229,12499016,1,1,1,1,1,1,1,1
9027,09128,1969120,2171230,2325880,3335460,4128610,2499260,3456500,1544780,1,1,1,1,1,1,1,1
9028,09129,1095180,3142960,2757695,1337070,1547660,2348956,3887685,4300570,1,1,1,1,1,1,1,1
9029,09130,1453108,1729369,1995409,1626092,1413640,2665346,1197871,1174218,1,1,1,1,1,1,1,1
9030,09131,1646512,1976747,2151827,2323081,2114841,2100634,1806259,2023332,1,1,1,1,1,1,1,1
9031,09132,2668350,1605130,1207640,1496180,1613650,1026910,1104870,444970,1,1,1,1,1,1,1,1
9032,09133,1127986,1511929,1593290,1451529,1669308,1252209,1732834,1140514,1,1,1,1,1,1,1,1
9033,09134,10328060,10027090,12790150,13376389,21244280,17368522,7571820,11850590,1,1,1,1,1,1,1,1
9034,09135,1766039,1622681,2127520,4976450,2009468,3367750,2669886,3090114,1,1,1,1,1,1,1,1
9035,09136,35141620,26806270,37129110,122470970,108003390,70285650,29113050,97074600,1,1,1,1,1,1,1,1
9036,09137,1935877,2987890,2874152,2362192,2359175,1256709,665790,737358,1,1,1,1,1,1,1,1
9037,09138,1973530,782610,1423990,5076340,2729830,3508620,3856950,4222680,1,1,1,1,1,1,1,1
9038,09140,4231490,3812773,3983659,2820455,1948832,6216594,9055440,9574835,1,1,1,1,1,1,1,1
9039,09141,2061066,2020515,1994364,2192862,2034971,2068018,2449866,1848900,1,1,1,1,1,1,1,1
9040,09142,6796382,5501111,4865655,5273563,7033037,6994724,3665777,5037790,1,1,1,1,1,1,1,1
9041,09143,1330480,1614009,1515354,2125386,1301785,2449989,4172030,3881675,1,1,1,1,1,1,1,1
9042,09144,3038685,2407578,2413206,2212904,2861378,2032468,2305226,2310048,1,1,1,1,1,1,1,1
9043,09145,1517244,1635272,2118594,2486624,1407252,2350410,3558242,2138101,1,1,1,1,1,1,1,1
9044,09146,1736277,1082889,859116,2009956,1988603,2600368,1660743,1784496,1,1,1,1,1,1,1,1
9045,09147,766649,770265,570457,872740,571047,1264284,889063,702522,1,1,1,1,1,1,1,1
9046,09148,1884460,3800600,812764,26995468,5761770,35644540,1896930,14039490,1,1,1,1,1,1,1,1
9047,09149,2393120,1641140,2148830,1361738,1962130,3334960,1333040,1803620,1,1,1,1,1,1,1,1
9048,09150,2218580,2326780,2903430,5970090,3864380,2254800,2814460,1323100,1,1,1,1,1,1,1,1
9049,09151,13861581,16371598,32718383,18804830,8919742,24406083,7755232,25247240,1,1,1,1,1,1,1,1
9050,09152,5560739,5966111,3595402,5577443,5225015,6501005,3613590,6437536,1,1,1,1,1,1,1,1
9051,09153,891043,2311491,1930483,1519191,2974773,2152651,1823145,2107413,1,1,1,1,1,1,1,1
9052,09154,1155520,996290,931016,1430775,1619440,927200,1978684,2037061,1,1,1,1,1,1,1,1
9053,09155,2411089,2779870,2369337,2495112,2348848,2638535,1419621,727808,1,1,1,1,1,1,1,1
9054,09156,8949940,7883946,4293814,12531293,14040312,10791943,13419956,31638137,1,1,1,1,1,1,1,1
9055,09157,2329814,2266354,2997928,5434593,1904032,2571480,1978752,1454032,1,1,1,1,1,1,1,1
9056,09158,8488730,5181050,9160340,8446480,6879780,6723680,3402312,2987941,1,1,1,1,1,1,1,1
9057,09159,3742910,7530350,8960421,3996093,6560462,4252460,3999059,3577135,1,1,1,1,1,1,1,1
9058,09160,937260,1457650,1933730,1267010,973020,1171832,1474240,1097910,1,1,1,1,1,1,1,1
9059,09161,1392780,1416184,1072762,1312270,1294617,1809870,2157348,2468299,1,1,1,1,1,1,1,1
9060,09162,734680,627061,841965,595866,1061396,938940,502109,850786,1,1,1,1,1,1,1,1
9061,09163,4941027,5836774,9020548,16634521,7859749,13004498,5177542,4606279,1,1,1,1,1,1,1,1
9062,09164,3552750,3634940,2417150,4630250,3629420,3509558,2802950,3128237,1,1,1,1,1,1,1,1
9063,09165,886841,694660,775107,773746,899538,1255662,1451808,998966,1,1,1,1,1,1,1,1
9064,09166,476200,1599290,979730,1844470,1107248,1820610,1500426,1144075,1,1,1,1,1,1,1,1
9065,09167,1206042,1024480,1679541,2129887,1023139,1301290,1096129,349757,1,1,1,1,1,1,1,1
9066,09168,1535881,1041863,1513516,2061254,2041231,1168150,1809196,1407036,1,1,1,1,1,1,1,1
9067,09169,387555,469546,1103658,2247936,2042275,1897797,1367247,1910721,1,1,1,1,1,1,1,1
9068,09170,2243873,1353719,1523773,1661999,1599629,1302196,1328641,1564059,1,1,1,1,1,1,1,1
9069,09171,369336,6270370,588000,1309020,2182030,5172210,2403560,1469530,1,1,1,1,1,1,1,1
9070,09172,1100880,2094820,915230,1094640,2362330,1504210,2380010,1731270,1,1,1,1,1,1,1,1
9071,09173,10060690,12343275,9820935,3996152,12786645,12263440,8509204,12261811,1,1,1,1,1,1,1,1
9072,09174,1763920,2334902,1981893,1724443,1665920,1797381,4993750,2436350,1,1,1,1,1,1,1,1
9073,09175,3029619,6421091,2863820,5513004,3405570,3106080,987290,2610710,1,1,1,1,1,1,1,1
9074,09176,1116697,1425690,2196047,2116080,1199376,2498865,2322381,2322137,1,1,1,1,1,1,1,1
9075,09177,1828749,2460613,2037510,2656452,3561124,2051569,2371251,2985870,1,1,1,1,1,1,1,1
9076,09178,962709,1311392,1300088,1026033,1128032,1105456,979100,1090770,1,1,1,1,1,1,1,1
9077,09179,1701590,3248220,3153790,5311750,3789460,4976300,1392130,1834730,1,1,1,1,1,1,1,1
9078,09180,8691930,5540200,5460312,9218580,9144500,9669230,13757317,5797703,1,1,1,1,1,1,1,1
9079,09181,12772580,14561370,12730510,12223713,12889557,5889944,3309620,12738470,1,1,1,1,1,1,1,1
9080,09182,1121930,2249390,2512520,2922620,2247990,1606127,1070410,2399330,1,1,1,1,1,1,1,1
9081,09183,1281742,1292212,1088469,948977,1140360,1578943,1590235,1426728,1,1,1,1,1,1,1,1
9082,09184,1610590,3464520,4552020,3095570,2991980,3051760,3242337,4324624,1,1,1,1,1,1,1,1
9083,09185,3718715,7015300,6862090,7743387,6182552,9633130,4686490,5253040,1,1,1,1,1,1,1,1
9084,09186,4849510,7585420,3254850,17057620,5441811,16045284,14266917,25422900,1,1,1,1,1,1,1,1
9085,09187,1386092,579860,1321102,802400,543723,1049546,940889,992272,1,1,1,1,1,1,1,1
9086,09188,1591863,3062140,1499774,1810080,3236041,4278710,3319965,2662240,1,1,1,1,1,1,1,1
9087,09189,1628552,1339330,1265861,2357463,1445966,1346279,1723764,1448670,1,1,1,1,1,1,1,1
9088,09190,2027627,1928579,4205339,4141994,3196747,2001204,2122232,3307929,1,1,1,1,1,1,1,1
9089,09191,2069842,1367194,3233374,2716676,3959302,3916327,5937282,4480092,1,1,1,1,1,1,1,1
9090,09192,15007110,13835856,14424580,10998699,13879628,6974246,12980248,13599360,1,1,1,1,1,1,1,1
9091,09193,2223570,2048986,1476702,2132940,2279089,1173235,1499493,1090996,1,1,1,1,1,1,1,1
9092,09194,2164195,1551911,1352075,1452968,1416453,1712848,2362920,1464540,1,1,1,1,1,1,1,1
9093,09195,794270,508590,1416280,1340990,1381610,2378992,3101682,3043872,1,1,1,1,1,1,1,1
9094,09196,3529499,2333495,1905506,1502930,1985098,2324693,1977411,707122,1,1,1,1,1,1,1,1
9095,09197,8445540,4624630,12278520,8693370,4647180,6114990,1527410,16252640,1,1,1,1,1,1,1,1
9096,09198,982351,1134314,1175881,1228818,1072446,1223414,1385406,1136563,1,1,1,1,1,1,1,1
9097,09199,8133944,14911930,11011270,9596830,10112410,7553818,7673938,20311630,1,1,1,1,1,1,1,1
9098,09200,1757736,2322017,2050938,3923341,4356609,1844613,1548868,2032320,1,1,1,1,1,1,1,1
9099,09201,6675890,10499000,8690020,5927880,12952340,18183920,14744490,21117910,1,1,1,1,1,1,1,1
9100,09202,2670874,1964440,2246376,3054434,2824168,2875951,3647069,3010015,1,1,1,1,1,1,1,1
